Gene stable ID	Cyanidioschyzon merolae gene stable ID	% identity	Cyanidioschyzon merolae % identity	Orthology confidence [0 low, 1 high]
OS09G0252100	CMA042C	51	47	1
OS09G0252100	CME087C	50	34	1
OS09G0252800	CMR077C	24	19	0
OS09G0255400	CMJ081C	24	24	1
OS09G0255400	CMT240C	20	24	1
OS09G0258600	CMQ463C	56	49	1
OS09G0261300	CMR421C	49	39	1
OS09G0266000	CMO248C	15	19	1
OS09G0267600	CMI044C	18	17	1
OS09G0270900	CML011C	11	40	1
OS09G0270900	CMR275C	11	40	1
OS09G0273800	CMP118C	43	42	1
OS09G0274800	CMP118C	40	41	1
OS09G0275200	CMP118C	38	36	1
OS09G0277800	CMT381C	35	39	1
OS09G0279100	CMP090C	23	13	1
OS09G0279600	CMT273C	44	44	1
OS09G0280600	CMG028C	36	36	1
OS09G0284400	CML088C	27	26	1
OS09G0284600	CMD117C	4	1	1
OS09G0286400	CMN286C	33	23	0
OS09G0293400	CMD152C	80	80	0
OS09G0294000	CMN129C	34	30	1
OS09G0296900	CMH231C	11	11	1
OS09G0297000	CMS035C	20	23	0
OS09G0297100	CMP178C	53	51	1
OS09G0297400	CMN328C	39	40	1
OS09G0298100	CMH052C	35	36	1
OS09G0307800	CML152C	18	12	0
OS09G0307800	CMN313C	23	6	0
OS09G0308900	CMR054C	10	11	0
OS09G0308900	CMR488C	12	12	0
OS09G0315700	CME095C	38	40	1
OS09G0316000	CMH078C	25	19	1
OS09G0321900	CME162C	39	35	0
OS09G0322900	CMH095C	34	14	1
OS09G0323000	CMA041C	50	52	1
OS09G0323100	CMM012C	17	19	1
OS09G0326800	CMP340C	38	37	0
OS09G0326900	CMH058C	31	23	1
OS09G0327300	CMR167C	41	39	1
OS09G0332300	CMD134C	24	26	1
OS09G0333000	CMD134C	25	27	1
OS09G0333500	CMD134C	37	16	1
OS09G0334600	CMR151C	53	33	0
OS09G0338400	CMT234C	60	61	0
OS09G0344800	CMH234C	17	13	1
OS09G0344800	CMJ184C	16	10	1
OS09G0344800	CMK237C	17	14	1
OS09G0344800	CMO114C	20	15	1
OS09G0347500	CMK192C	63	47	1
OS09G0347700	CMK192C	61	61	1
OS09G0347800	CMS083C	20	19	1
OS09G0347900	CMF018C	25	12	1
OS09G0352400	CMO109C	29	27	1
OS09G0359800	CMD031C	44	46	1
OS09G0359900	CMS075C	23	26	1
OS09G0360900	CMH235C	19	9	1
OS09G0361400	CMO111C	24	22	1
OS09G0361500	CMV114C	12	10	1
OS09G0362500	CMS341C	40	38	1
OS09G0362800	CMS341C	27	11	1
OS09G0363800	CMJ233C	29	36	1
OS09G0363900	CMP087C	21	19	0
OS09G0364900	CMT021C	30	6	1
OS09G0370200	CMO244C	26	28	0
OS09G0370300	CMW002C	41	48	1
OS09G0371800	CMR410C	11	2	1
OS09G0375000	CMK131C	54	59	1
OS09G0375900	CML188C	38	40	1
OS09G0378300	CMQ336C	46	46	1
OS09G0383300	CMS384C	8	1	1
OS09G0386400	CMR046C	25	25	1
OS09G0388400	CMT202C	5	6	1
OS09G0390400	CMK054C	9	2	1
OS09G0393501	CMT202C	2	1	1
OS09G0393801	CMT202C	2	1	1
OS09G0394700	CMS228C	11	11	1
OS09G0396300	CMD144C	27	19	1
OS09G0396900	CMT466C	39	21	1
OS09G0401100	CMI088C	22	29	1
OS09G0403300	CMD096C	12	12	1
OS09G0407200	CMK054C	24	22	1
OS09G0408600	CMN233C	41	27	0
OS09G0409950	CMT566C	10	1	1
OS09G0410125	CMT566C	22	5	1
OS09G0410300	CMT566C	8	1	1
OS09G0411650	CMN203C	15	23	1
OS09G0411650	CMN207C	24	21	1
OS09G0411700	CMR402C	39	45	1
OS09G0412050	CMP118C	43	42	1
OS09G0413500	CMP012C	44	19	1
OS09G0416700	CMI250C	25	22	1
OS09G0416800	CMO135C	46	40	0
OS09G0420600	CMR331C	27	25	1
OS09G0420600	CMT052C	17	24	1
OS09G0420700	CMS431C	49	46	1
OS09G0420800	CML042C	29	41	0
OS09G0421100	CMA098C	50	39	1
OS09G0423400	CMN318C	27	22	1
OS09G0423600	CMI271C	31	24	1
OS09G0423700	CMF104C	21	24	1
OS09G0424200	CMH040C	25	26	1
OS09G0424300	CMO012C	30	26	1
OS09G0424600	CMQ279C	25	24	0
OS09G0428900	CMR355C	20	16	1
OS09G0431500	CMK132C	20	23	1
OS09G0434600	CMQ132C	20	5	1
OS09G0436800	CMB154C	3	3	0
OS09G0436900	CMD109C	28	24	1
OS09G0436900	CMR396C	29	15	1
OS09G0437900	CMO141C	50	34	1
OS09G0438400	CMR011C	22	24	1
OS09G0438700	CMS188C	36	33	1
OS09G0439000	CMT487C	10	14	0
OS09G0439050	CMV179C	15	28	1
OS09G0439700	CMN086C	19	13	1
OS09G0442600	CMT625C	23	15	1
OS09G0442700	CMJ200C	32	32	1
OS09G0442800	CMH048C	19	18	1
OS09G0444700	CMR162C	24	17	0
OS09G0446800	CMJ099C	54	60	1
OS09G0448200	CMF073C	26	24	1
OS09G0451500	CMN111C	20	21	0
OS09G0452700	CML042C	30	39	0
OS09G0453200	CMC072C	31	27	1
OS09G0453400	CMB139C	25	31	1
OS09G0453900	CMN333C	9	5	0
OS09G0454100	CML338C	28	21	1
OS09G0454600	CMP084C	24	18	0
OS09G0454600	CMT361C	34	31	0
OS09G0460200	CMF170C	37	27	1
OS09G0467100	CME023C	46	31	1
OS09G0469400	CMI294C	34	11	1
OS09G0469400	CMS197C	35	12	1
OS09G0469900	CMN182C	53	57	1
OS09G0471000	CMH078C	25	14	1
OS09G0471900	CMG165C	25	21	1
OS09G0474800	CMM224C	22	18	1
OS09G0479800	CMI162C	44	43	1
OS09G0479800	CMM196C	44	37	1
OS09G0481800	CMT293C	30	32	1
OS09G0482000	CML244C	18	13	1
OS09G0482620	CMN286C	29	10	0
OS09G0484300	CMI198C	6	3	1
OS09G0484800	CMR099C	44	41	0
OS09G0484900	CMP026C	21	20	0
OS09G0485201	CMV059C	79	79	1
OS09G0485900	CMC145C	56	53	0
OS09G0486700	CMT328C	27	26	1
OS09G0487700	CMJ174C	18	26	1
OS09G0488000	CMN031C	36	28	0
OS09G0488000	CMS020C	36	39	0
OS09G0491772	CML205C	63	62	1
OS09G0493400	CMH064C	13	13	1
OS09G0493800	CMJ043C	18	14	0
OS09G0497000	CMM235C	26	23	1
OS09G0498100	CMG062C	36	40	1
OS09G0498100	CMT544C	36	41	1
OS09G0500600	CMG056C	24	27	0
OS09G0501200	CMJ289C	62	62	1
OS09G0501700	CMJ289C	48	61	1
OS09G0502000	CMJ289C	61	61	1
OS09G0503400	CMQ336C	47	47	1
OS09G0505100	CMR057C	14	22	1
OS09G0505600	CMT477C	50	45	1
OS09G0505700	CMO229C	50	47	1
OS09G0505800	CML265C	21	43	1
OS09G0505900	CMR114C	15	18	1
OS09G0506000	CMR114C	18	21	1
OS09G0507800	CML317C	54	56	1
OS09G0509200	CMS327C	57	55	1
OS09G0509500	CMB069C	16	5	1
OS09G0512000	CMK192C	26	25	1
OS09G0513000	CMT367C	11	20	0
OS09G0514100	CMM298C	23	14	1
OS09G0514300	CMS075C	12	12	1
OS09G0514900	CMM042C	21	21	1
OS09G0515100	CMB071C	28	25	1
OS09G0515200	CMD060C	33	38	1
OS09G0515500	CMK228C	29	26	1
OS09G0515800	CMT354C	33	31	1
OS09G0516500	CMP217C	18	25	0
OS09G0516600	CMT117C	32	30	1
OS09G0517700	CMJ263C	23	22	1
OS09G0520100	CMT350C	24	14	1
OS09G0520200	CML191C	31	30	1
OS09G0520700	CMF033C	31	29	1
OS09G0521100	CMD118C	32	26	1
OS09G0521400	CMM189C	43	34	1
OS09G0521500	CMP235C	40	19	1
OS09G0525700	CMK076C	16	10	1
OS09G0526700	CMA041C	52	54	1
OS09G0529100	CMC120C	26	23	1
OS09G0529700	CMO296C	32	28	1
OS09G0532700	CMT308C	22	20	1
OS09G0533100	CMQ103C	21	29	0
OS09G0533800	CMT630C	23	21	1
OS09G0534200	CMR190C	22	28	1
OS09G0534800	CML077C	17	14	1
OS09G0535000	CMQ172C	46	47	1
OS09G0536000	CMS149C	28	18	1
OS09G0538200	CMT379C	52	46	1
OS09G0539100	CMK011C	47	46	1
OS09G0539100	CMP183C	25	26	1
OS09G0541900	CML133C	34	26	1
OS09G0542700	CME104C	23	12	1
OS09G0542700	CME108C	28	12	1
OS09G0543400	CMA052C	43	22	1
OS09G0544300	CMS469C	29	20	1
OS09G0548300	CMN115C	24	19	1
OS09G0550000	CMB028C	13	10	1
OS09G0550000	CMB029C	12	7	1
OS09G0551300	CMT214C	31	32	1
OS09G0551800	CMD129C	18	20	0
OS09G0552300	CMK182C	43	20	1
OS09G0553200	CMS159C	51	48	1
OS09G0553300	CMS445C	34	23	1
OS09G0553600	CMO013C	24	27	1
OS09G0554000	CMP084C	23	9	0
OS09G0554000	CMT361C	30	14	0
OS09G0555500	CMM166C	37	28	1
OS09G0555600	CMN333C	7	7	0
OS09G0556000	CMO086C	20	20	1
OS09G0556500	CMK210C	7	6	1
OS09G0560200	CMF078C	43	46	0
OS09G0560500	CMF158C	24	36	1
OS09G0560600	CMT246C	24	16	1
OS09G0560700	CMF116C	30	28	1
OS09G0560800	CMF116C	32	30	1
OS09G0563300	CMB021C	39	19	1
OS09G0565600	CMI029C	38	33	1
OS09G0565700	CML204C	33	39	1
OS09G0566050	CML204C	33	39	1
OS09G0567300	CMT414C	51	45	1
OS09G0567700	CMP310C	23	21	0
OS09G0567900	CMS084C	26	21	0
OS09G0568200	CMR360C	29	24	1
OS09G0568800	CMM240C	44	53	0
OS09G0569100	CMF057C	18	15	1
OS09G0569200	CMJ087C	31	32	1
OS09G0569400	CMQ077C	33	28	0
OS09G0570400	CMP354C	42	42	1
OS09G0571500	CMH156C	19	18	1
OS09G0572400	CMI264C	43	34	0
OS09G0573150	CMC172C	24	6	1
OS10G0100300	CMM310C	17	28	1
OS10G0100700	CMP070C	74	72	1
OS10G0104500	CMM029C	44	35	1
OS10G0118900	CMP054C	31	5	1
OS10G0119300	CMF060C	26	7	0
OS10G0123900	CMO135C	29	25	0
OS10G0124000	CMP335C	61	53	1
OS10G0124200	CMO135C	26	24	0
OS10G0128300	CMO135C	26	24	0
OS10G0141400	CMO235C	34	26	1
OS10G0142100	CMG008C	26	11	1
OS10G0154000	CMC018C	23	19	1
OS10G0154000	CMH176C	20	18	1
OS10G0154700	CMH263C	43	33	1
OS10G0159800	CMS125C	42	45	1
OS10G0160000	CMH074C	26	29	0
OS10G0163340	CME145C	61	61	1
OS10G0167600	CMH170C	25	15	0
OS10G0170200	CMG057C	59	50	1
OS10G0177400	CMT630C	11	18	1
OS10G0181600	CMR238C	36	36	0
OS10G0183900	CME165C	48	48	1
OS10G0184300	CMD095C	58	7	1
OS10G0188300	CMT581C	24	14	1
OS10G0189100	CMJ272C	42	35	1
OS10G0189100	CMT285C	51	53	1
OS10G0189600	CMN014C	38	29	1
OS10G0190000	CME162C	39	35	0
OS10G0191600	CMP070C	44	25	1
OS10G0194200	CMQ301C	42	41	1
OS10G0203000	CMQ059C	19	27	1
OS10G0204100	CML314C	27	30	1
OS10G0204400	CMN285C	33	36	0
OS10G0205500	CMD134C	33	13	1
OS10G0206800	CMN115C	25	19	1
OS10G0208200	CMS346C	52	50	0
OS10G0320400	CML029C	37	35	1
OS10G0323600	CMP220C	33	22	1
OS10G0323900	CMP220C	33	22	1
OS10G0327300	CMN215C	34	27	1
OS10G0330400	CMP037C	26	17	1
OS10G0330600	CMP078C	25	26	1
OS10G0335200	CMQ121C	33	31	1
OS10G0337600	CMI302C	33	31	1
OS10G0340600	CMP078C	24	26	1
OS10G0350001	CMI059C	78	24	1
OS10G0350450	CMI059C	32	41	1
OS10G0355800	CMV196C	81	73	1
OS10G0356000	CMV013C	54	53	1
OS10G0357800	CMS136C	29	31	0
OS10G0358600	CMG099C	27	12	1
OS10G0368902	CMQ136C	18	12	1
OS10G0369000	CMC083C	40	36	1
OS10G0369900	CMR036C	63	61	1
OS10G0370000	CME177C	20	24	0
OS10G0377800	CMM155C	18	38	0
OS10G0378300	CMM175C	33	28	1
OS10G0380800	CMP107C	21	18	0
OS10G0387000	CMS052C	45	43	1
OS10G0392600	CMB074C	26	13	1
OS10G0392700	CMT272C	22	18	0
OS10G0394100	CMJ015C	28	22	1
OS10G0396300	CMA101C	26	26	0
OS10G0397200	CML130C	23	25	1
OS10G0397800	CMR162C	28	27	0
OS10G0400100	CMI094C	48	35	1
OS10G0400500	CMP107C	19	16	0
OS10G0400800	CMI295C	49	45	1
OS10G0406100	CMR255C	27	17	1
OS10G0407200	CMN079C	31	31	1
OS10G0410600	CML332C	77	72	1
OS10G0411800	CMT402C	61	65	1
OS10G0412100	CMJ074C	31	28	1
OS10G0414500	CMT518C	38	26	1
OS10G0415300	CMC043C	45	32	1
OS10G0415600	CMT228C	19	16	1
OS10G0415800	CMT228C	20	16	1
OS10G0415900	CMM151C	33	37	0
OS10G0417600	CMS308C	58	61	0
OS10G0418000	CMR457C	60	69	0
OS10G0418100	CMQ379C	41	16	0
OS10G0419400	CMQ369C	37	38	0
OS10G0419500	CMQ369C	42	39	0
OS10G0420000	CML266C	22	22	0
OS10G0422200	CMO308C	30	24	1
OS10G0422300	CMT481C	6	12	1
OS10G0431000	CMQ079C	22	10	1
OS10G0432300	CMF095C	50	43	0
OS10G0434900	CMS401C	24	7	1
OS10G0436800	CMQ350C	45	56	1
OS10G0438100	CMP118C	29	38	1
OS10G0440100	CML315C	25	35	1
OS10G0440100	CMT601C	25	35	1
OS10G0442100	CMQ129C	11	24	1
OS10G0442950	CMI079C	14	11	0
OS10G0443200	CMQ388C	23	28	1
OS10G0444400	CMD127C	9	25	0
OS10G0447100	CMH227C	72	43	1
OS10G0452800	CMR456C	43	48	1
OS10G0456600	CMQ189C	37	41	1
OS10G0456900	CMJ083C	22	2	0
OS10G0456950	CMJ083C	10	1	0
OS10G0457500	CMM146C	47	39	0
OS10G0461100	CMN290C	11	24	1
OS10G0461400	CMN290C	24	10	1
OS10G0462900	CMQ270C	62	61	0
OS10G0463100	CMK210C	4	3	1
OS10G0464400	CMJ229C	12	24	0
OS10G0465000	CMS241C	22	7	0
OS10G0465800	CMR150C	42	22	1
OS10G0465900	CMS263C	41	13	1
OS10G0466200	CMT378C	43	36	1
OS10G0466700	CMS262C	71	71	1
OS10G0467200	CMO084C	25	29	1
OS10G0467600	CMN050C	29	29	1
OS10G0470900	CMR392C	17	28	0
OS10G0472400	CML296C	34	19	1
OS10G0473800	CMB025C	24	10	1
OS10G0475900	CML042C	6	18	0
OS10G0476100	CMP312C	39	31	1
OS10G0476600	CMO155C	42	29	1
OS10G0476700	CMN032C	25	17	1
OS10G0476700	CMS019C	25	17	1
OS10G0477900	CMN284C	18	16	1
OS10G0479600	CMK200C	38	33	1
OS10G0479700	CMH238C	26	28	1
OS10G0479700	CMK065C	23	25	1
OS10G0479700	CMS488C	27	28	1
OS10G0483000	CML310C	41	37	1
OS10G0488300	CMS023C	22	19	1
OS10G0489200	CMK235C	32	26	1
OS10G0491801	CML042C	21	29	0
OS10G0492000	CMQ342C	18	9	1
OS10G0492101	CMQ342C	18	3	1
OS10G0492300	CMQ342C	20	7	1
OS10G0494200	CMN048C	48	48	1
OS10G0495500	CMO200C	16	16	1
OS10G0495600	CMS114C	32	22	0
OS10G0497100	CMF185C	33	30	1
OS10G0497100	CMJ021C	24	39	1
OS10G0497900	CMT602C	31	25	1
OS10G0498900	CMJ156C	36	33	1
OS10G0502000	CMJ151C	36	29	1
OS10G0502400	CMJ054C	39	40	1
OS10G0503100	CMD012C	16	24	1
OS10G0503500	CMJ051C	37	38	0
OS10G0503700	CML140C	55	60	1
OS10G0506200	CMP345C	46	44	0
OS10G0507800	CMO337C	28	21	1
OS10G0508400	CMT169C	49	45	0
OS10G0508500	CMF046C	12	6	1
OS10G0509000	CML164C	24	13	1
OS10G0512100	CMN130C	28	10	1
OS10G0514600	CMS270C	57	52	1
OS10G0516100	CMF098C	42	38	1
OS10G0516300	CMT089C	41	12	0
OS10G0518200	CMP154C	38	24	0
OS10G0518900	CMG079C	25	28	1
OS10G0519600	CMO210C	39	38	0
OS10G0519700	CMO311C	29	14	1
OS10G0520600	CML244C	26	23	1
OS10G0521000	CMH100C	35	29	1
OS10G0521000	CMN097C	35	29	1
OS10G0521100	CMN147C	32	32	1
OS10G0521300	CMC118C	23	22	0
OS10G0522900	CMR064C	19	13	1
OS10G0523100	CMR064C	20	13	1
OS10G0523700	CML204C	24	29	1
OS10G0524500	CMP087C	22	20	0
OS10G0533100	CML309C	20	18	1
OS10G0533600	CMS295C	49	49	1
OS10G0533900	CMT014C	20	22	0
OS10G0534900	CMR153C	12	21	1
OS10G0535600	CMT274C	6	3	1
OS10G0536000	CMK193C	52	48	0
OS10G0542200	CMD018C	30	30	1
OS10G0545200	CMS296C	34	38	1
OS10G0545600	CMM215C	15	16	1
OS10G0545800	CMI186C	30	32	1
OS10G0548800	CMQ137C	9	15	1
OS10G0549500	CMO144C	42	24	1
OS10G0550900	CMG213C	29	21	1
OS10G0553300	CMQ148C	19	18	1
OS10G0553800	CMG139C	34	31	0
OS10G0554100	CMH242C	39	13	0
OS10G0555100	CMK020C	22	17	1
OS10G0556600	CMF162C	30	5	1
OS10G0556700	CMF162C	7	1	1
OS10G0559800	CMH064C	13	15	1
OS10G0560900	CML225C	23	24	1
OS10G0561200	CMS170C	23	23	1
OS10G0563500	CMO271C	9	15	1
OS10G0563500	CMO274C	7	17	1
OS10G0563550	CMO271C	12	3	1
OS10G0563550	CMO274C	2	1	1
OS10G0563600	CMS061C	39	36	0
OS10G0563700	CML110C	53	52	1
OS10G0563900	CMH039C	29	16	1
OS10G0564100	CMH208C	21	24	1
OS10G0564300	CML305C	47	44	1
OS10G0564400	CMQ120C	47	48	1
OS10G0564400	CMT165C	39	34	1
OS10G0564900	CMM005C	48	40	0
OS10G0565000	CMN333C	12	7	0
OS10G0565600	CMT222C	14	19	1
OS10G0567000	CMK189C	24	27	1
OS10G0569200	CMK285C	34	31	0
OS10G0571200	CMK041C	41	38	1
OS10G0573100	CMO167C	39	25	0
OS10G0573900	CMT194C	41	37	1
OS10G0574500	CMP045C	12	16	0
OS10G0577900	CMJ027C	30	28	1
OS10G0578800	CMM067C	31	23	1
OS10G0578800	CMR246C	24	21	1
OS10G0579300	CMR083C	26	12	1
OS10G0580200	CMQ074C	52	55	0
OS10G0580800	CMN237C	31	35	1
OS11G0101200	CMM152C	3	6	1
OS11G0102200	CMT328C	20	38	1
OS11G0102800	CMM335C	10	4	1
OS11G0103700	CMT541C	14	20	0
OS11G0104866	CMF103C	41	14	1
OS11G0104900	CMF103C	38	15	1
OS11G0105400	CMB048C	35	35	1
OS11G0105800	CMR252C	31	19	1
OS11G0106700	CMP227C	37	25	1
OS11G0107500	CMT251C	31	32	1
OS11G0109933	CMH109C	25	13	1
OS11G0113100	CMT465C	21	11	1
OS11G0114600	CMR183C	26	14	1
OS11G0116400	CMK187C	46	40	1
OS11G0119100	CMT274C	25	10	1
OS11G0119700	CMD096C	18	7	1
OS11G0120600	CMC141C	34	46	1
OS11G0120725	CMC141C	46	44	1
OS11G0123400	CMS052C	44	43	1
OS11G0123500	CMI044C	21	15	1
OS11G0127900	CMP007C	70	74	1
OS11G0128400	CMP303C	24	22	1
OS11G0128700	CMK144C	12	4	1
OS11G0129600	CML334C	13	8	1
OS11G0131200	CMS057C	26	24	1
OS11G0131700	CMI216C	40	34	1
OS11G0133700	CMK166C	44	5	1
OS11G0133800	CMF075C	21	28	1
OS11G0134400	CMK219C	33	53	1
OS11G0134500	CMB073C	32	31	1
OS11G0135400	CMQ445C	42	42	1
OS11G0136800	CML124C	9	32	0
OS11G0137200	CMA068C	38	42	0
OS11G0139100	CMI055C	42	27	1
OS11G0139400	CME147C	21	20	1
OS11G0139900	CMC172C	20	10	1
OS11G0140700	CML227C	34	11	1
OS11G0142500	CMQ337C	44	43	0
OS11G0143400	CMR232C	24	38	1
OS11G0143500	CMD093C	43	45	0
OS11G0145700	CML074C	23	15	1
OS11G0145700	CML076C	21	19	1
OS11G0146500	CML074C	23	18	1
OS11G0146500	CML076C	20	21	1
OS11G0147000	CME186C	34	37	1
OS11G0150700	CMT328C	33	32	1
OS11G0151300	CMG157C	45	48	0
OS11G0153700	CMC066C	39	36	1
OS11G0153800	CMM240C	45	54	0
OS11G0153900	CMK297C	39	35	1
OS11G0155000	CMM070C	23	3	1
OS11G0156600	CMT630C	19	14	1
OS11G0160300	CMR183C	32	13	1
OS11G0162200	CMG215C	55	57	1
OS11G0168200	CMM253C	62	62	1
OS11G0169800	CMG147C	22	12	0
OS11G0169800	CML197C	22	10	0
OS11G0169900	CMQ323C	65	66	1
OS11G0170000	CMG172C	15	13	1
OS11G0171300	CMI049C	54	52	1
OS11G0174000	CMG048C	40	32	1
OS11G0176000	CMD010C	13	7	1
OS11G0176100	CMF108C	20	33	0
OS11G0176200	CMA072C	39	37	0
OS11G0180200	CMP019C	39	2	1
OS11G0180600	CML313C	31	9	1
OS11G0181500	CMK204C	36	39	1
OS11G0183700	CML061C	21	15	1
OS11G0183700	CMM233C	21	15	1
OS11G0184100	CMO284C	29	27	1
OS11G0186200	CMO345C	39	35	1
OS11G0186400	CMN199C	48	49	1
OS11G0187100	CMA125C	22	19	0
OS11G0188100	CMM224C	20	4	1
OS11G0191300	CMT249C	16	14	1
OS11G0191400	CMT143C	24	26	1
OS11G0194800	CMQ056C	66	49	1
OS11G0195100	CMQ393C	32	35	1
OS11G0195100	CMV071C	31	44	1
OS11G0199200	CMC180C	29	28	0
OS11G0207600	CMK280C	25	13	1
OS11G0209700	CMI125C	11	4	1
OS11G0210300	CMS125C	50	49	1
OS11G0210500	CMS125C	48	48	1
OS11G0210600	CMS125C	47	36	1
OS11G0216300	CMT177C	25	21	1
OS11G0216900	CMR269C	39	39	0
OS11G0217500	CMA035C	2	1	1
OS11G0220800	CMJ109C	69	72	1
OS11G0245100	CMF123C	38	41	1
OS11G0246600	CMD006C	35	30	1
OS11G0247300	CMT504C	81	82	1
OS11G0256000	CMV018C	44	28	1
OS11G0256050	CMV018C	0	0	1
OS11G0261900	CMJ015C	27	29	1
OS11G0265000	CML265C	20	40	1
OS11G0266800	CMM325C	13	18	1
OS11G0267000	CMV037C	23	40	1
OS11G0269100	CMV171C	51	49	1
OS11G0271100	CMQ039C	34	34	1
OS11G0276300	CMA033C	29	27	0
OS11G0286400	CMJ009C	26	2	1
OS11G0294600	CMG008C	24	11	1
OS11G0295000	CMH190C	30	13	1
OS11G0297900	CMN033C	25	27	0
OS11G0297900	CMS018C	24	26	0
OS11G0298400	CMA015C	28	24	1
OS11G0300400	CMN100C	24	3	1
OS11G0302700	CMK061C	38	39	1
OS11G0303050	CMT305C	29	12	1
OS11G0303400	CMH183C	32	15	1
OS11G0309000	CMB156C	30	27	1
OS11G0310800	CMM048C	37	36	1
OS11G0312220	CMH232C	51	47	1
OS11G0312340	CMR344C	28	8	1
OS11G0312400	CMH232C	51	47	1
OS11G0416900	CMI079C	10	13	0
OS11G0425800	CMR122C	47	16	1
OS11G0432400	CMC159C	39	38	0
OS11G0432600	CMK172C	24	24	1
OS11G0433500	CMF170C	51	23	1
OS11G0433900	CMJ170C	55	47	1
OS11G0448400	CMQ213C	27	25	1
OS11G0455500	CMB157C	61	61	1
OS11G0455800	CMN332C	63	63	1
OS11G0472000	CME096C	23	14	1
OS11G0472500	CMS279C	38	24	1
OS11G0473000	CMR190C	53	54	1
OS11G0473100	CMS215C	32	24	1
OS11G0473200	CMH074C	18	8	0
OS11G0482000	CMT627C	77	78	1
OS11G0483900	CML334C	20	16	1
OS11G0484000	CMM212C	4	8	0
OS11G0484300	CMD025C	43	38	0
OS11G0484400	CMS462C	46	45	0
OS11G0485200	CMQ247C	24	23	1
OS11G0490800	CMR388C	15	5	1
OS11G0497000	CMO058C	19	10	0
OS11G0499600	CMK247C	25	24	1
OS11G0516000	CMJ240C	51	35	1
OS11G0521900	CMP176C	10	8	1
OS11G0522000	CMH177C	18	28	1
OS11G0525200	CMS319C	48	44	1
OS11G0525800	CMS482C	38	37	1
OS11G0528300	CMJ163C	24	29	1
OS11G0533500	CMT038C	17	18	1
OS11G0534300	CMF075C	23	30	1
OS11G0538900	CMQ191C	51	52	0
OS11G0544500	CMO222C	35	26	1
OS11G0544700	CMT396C	18	21	1
OS11G0544800	CMF178C	45	41	1
OS11G0545600	CMS194C	21	21	1
OS11G0546000	CMI058C	69	62	0
OS11G0546100	CMN086C	23	15	1
OS11G0549650	CMR095C	20	20	1
OS11G0549655	CMB088C	48	48	1
OS11G0549690	CMR095C	32	15	1
OS11G0549695	CMB088C	47	48	1
OS11G0549700	CMI226C	25	15	1
OS11G0551800	CMK012C	55	52	1
OS11G0552000	CMC034C	31	19	1
OS11G0552000	CMT533C	29	11	1
OS11G0552600	CMQ429C	24	7	1
OS11G0558300	CME186C	38	38	1
OS11G0572100	CMR028C	24	27	1
OS11G0572700	CMN268C	52	31	1
OS11G0572900	CMH246C	21	2	1
OS11G0573000	CMR384C	55	10	1
OS11G0577300	CMH246C	21	2	1
OS11G0577350	CMH246C	30	2	1
OS11G0579800	CMI184C	33	33	1
OS11G0581900	CMD017C	27	25	0
OS11G0586001	CMS179C	14	19	1
OS11G0586100	CMS179C	0	0	1
OS11G0591100	CMS308C	58	59	0
OS11G0591550	CMB034C	31	10	1
OS11G0592350	CMV140C	43	60	1
OS11G0592700	CMT373C	35	34	1
OS11G0592800	CMK038C	38	38	0
OS11G0594200	CMM029C	45	36	1
OS11G0598700	CMM044C	63	30	0
OS11G0599500	CMT173C	48	48	1
OS11G0600900	CMQ359C	37	20	1
OS11G0603200	CMI117C	38	28	1
OS11G0606300	CMC064C	56	12	1
OS11G0609600	CMP239C	35	26	1
OS11G0610900	CMK097C	47	44	1
OS11G0615000	CMN061C	49	11	1
OS11G0615250	CMS462C	30	6	0
OS11G0615700	CMQ225C	64	45	1
OS11G0615800	CMR053C	62	42	0
OS11G0620000	CMB077C	33	32	0
OS11G0622800	CMQ301C	40	39	1
OS11G0623601	CMQ191C	39	7	0
OS11G0629200	CMQ086C	25	23	1
OS11G0629300	CMG008C	21	13	1
OS11G0629500	CMI086C	22	15	0
OS11G0629500	CMP085C	14	9	0
OS11G0629500	CMQ250C	19	10	0
OS11G0629500	CMT542C	12	16	0
OS11G0634800	CMB151C	36	43	1
OS11G0638000	CMC059C	39	18	1
OS11G0642800	CMF043C	32	29	1
OS11G0644800	CMC034C	28	29	1
OS11G0644800	CMT533C	26	15	1
OS11G0649000	CMN106C	10	9	1
OS11G0657100	CMH024C	48	47	1
OS11G0657300	CMQ171C	41	39	0
OS11G0660500	CMQ113C	35	34	1
OS11G0661300	CMN084C	40	41	0
OS11G0670700	CMO296C	31	27	1
OS11G0672700	CMA093C	38	14	1
OS11G0676650	CMG169C	31	20	1
OS11G0693800	CMB118C	45	26	1
OS11G0696200	CMB118C	54	51	1
OS11G0703400	CMB008C	40	28	1
OS11G0706100	CMM140C	32	22	1
OS11G0707600	CMM277C	42	39	1
OS11G0708400	CMN032C	23	15	1
OS11G0708400	CMS019C	23	15	1
OS11G0708500	CMP070C	63	71	1
OS12G0101000	CMM152C	3	6	1
OS12G0101800	CMT328C	27	38	1
OS12G0102100	CMO278C	26	12	1
OS12G0102400	CMM335C	10	17	1
OS12G0103000	CMT541C	14	20	0
OS12G0104766	CMF103C	41	14	1
OS12G0104800	CMF103C	18	1	1
OS12G0105200	CMB048C	32	33	1
OS12G0105500	CMR252C	31	19	1
OS12G0106000	CMP227C	43	40	1
OS12G0106600	CMN115C	27	21	1
