Gene stable ID	Leersia perrieri gene stable ID	% identity	Leersia perrieri % identity	Orthology confidence [0 low, 1 high]
OS04G0429050	LPERR04G09480	57	59	1
OS04G0429100	LPERR04G09490	87	85	1
OS04G0429200	LPERR04G09500	72	20	1
OS04G0429300	LPERR04G09510	47	25	1
OS04G0429300	LPERR04G09540	45	31	1
OS04G0429400	LPERR04G09550	54	53	1
OS04G0429600	LPERR04G09560	61	34	1
OS04G0429800	LPERR04G09570	94	78	1
OS04G0430000	LPERR04G09590	96	58	1
OS04G0430100	LPERR04G09600	99	99	1
OS04G0430200	LPERR04G09610	84	86	1
OS04G0430400	LPERR04G09620	90	74	1
OS04G0430600	LPERR04G09630	79	82	1
OS04G0430700	LPERR04G09640	75	74	1
OS04G0430800	LPERR04G09650	83	40	1
OS04G0430900	LPERR04G09660	52	31	1
OS04G0430900	LPERR04G09670	16	72	1
OS04G0431000	LPERR04G09680	80	28	1
OS04G0431100	LPERR04G09700	82	84	1
OS04G0431200	LPERR04G09710	9	5	1
OS04G0431300	LPERR04G09720	68	58	1
OS04G0431700	LPERR04G09730	38	60	1
OS04G0431800	LPERR04G09740	85	86	1
OS04G0432000	LPERR04G09750	95	93	1
OS04G0432100	LPERR04G09760	62	72	1
OS04G0432300	LPERR04G09780	76	78	1
OS04G0432400	LPERR04G09790	90	83	1
OS04G0432500	LPERR04G09800	31	78	1
OS04G0432600	LPERR04G09810	68	84	0
OS04G0432800	LPERR02G03520	36	22	0
OS04G0433200	LPERR04G09870	68	40	0
OS04G0433300	LPERR04G09880	37	54	1
OS04G0433600	LPERR04G09890	87	87	1
OS04G0433800	LPERR04G09900	75	37	1
OS04G0434300	LPERR04G09910	91	91	1
OS04G0434500	LPERR04G09930	44	65	0
OS04G0434600	LPERR04G09940	80	76	1
OS04G0434800	LPERR04G09950	85	80	1
OS04G0435100	LPERR04G09960	92	93	1
OS04G0435100	LPERR04G10150	72	83	1
OS04G0435500	LPERR04G10040	63	66	1
OS04G0435700	LPERR04G10050	96	97	1
OS04G0436000	LPERR04G10060	33	50	1
OS04G0436100	LPERR04G10070	85	67	1
OS04G0436800	LPERR04G10100	88	89	1
OS04G0437000	LPERR04G10110	88	88	1
OS04G0437300	LPERR04G10130	62	78	1
OS04G0437500	LPERR04G09970	35	48	1
OS04G0437500	LPERR04G09980	14	57	1
OS04G0437500	LPERR04G10000	15	41	1
OS04G0437500	LPERR04G10020	55	53	1
OS04G0437500	LPERR04G10140	47	41	1
OS04G0437500	LPERR04G10160	50	54	1
OS04G0437600	LPERR04G10170	78	77	1
OS04G0438101	LPERR04G10180	72	58	1
OS04G0438300	LPERR04G10200	81	82	1
OS04G0438400	LPERR04G10210	58	60	1
OS04G0438500	LPERR04G10220	86	76	1
OS04G0438700	LPERR04G10260	66	67	1
OS04G0439100	LPERR04G10290	79	68	1
OS04G0439100	LPERR04G10300	59	74	1
OS04G0439100	LPERR10G08180	54	75	1
OS04G0439200	LPERR04G10290	71	51	1
OS04G0439200	LPERR04G10300	69	71	1
OS04G0439200	LPERR10G08180	63	72	1
OS04G0439300	LPERR04G10310	75	19	1
OS04G0439400	LPERR04G10310	87	15	1
OS04G0439600	LPERR04G10320	82	81	1
OS04G0439900	LPERR04G10330	88	92	1
OS04G0440000	LPERR04G10340	85	88	1
OS04G0440100	LPERR04G10350	85	82	1
OS04G0440300	LPERR04G03910	37	59	1
OS04G0441600	LPERR04G10490	52	51	1
OS04G0441800	LPERR04G10500	87	87	1
OS04G0441900	LPERR04G10510	89	93	1
OS04G0442200	LPERR04G10560	93	93	1
OS04G0442300	LPERR04G10570	89	79	1
OS04G0443200	LPERR04G10600	73	74	1
OS04G0443300	LPERR04G10610	83	86	1
OS04G0443500	LPERR04G10620	92	91	1
OS04G0443700	LPERR04G10630	66	87	1
OS04G0443801	LPERR04G10720	76	23	1
OS04G0443900	LPERR04G10730	91	91	1
OS04G0444100	LPERR04G10750	49	50	1
OS04G0444200	LPERR04G10760	95	92	1
OS04G0444300	LPERR04G10770	60	64	1
OS04G0444400	LPERR04G10790	84	88	1
OS04G0444600	LPERR08G04510	96	92	1
OS04G0444800	LPERR04G10830	87	89	1
OS04G0444900	LPERR04G10850	78	82	1
OS04G0445000	LPERR04G10860	91	58	1
OS04G0445100	LPERR04G10870	64	62	1
OS04G0445200	LPERR04G10880	70	74	1
OS04G0445300	LPERR04G10890	69	72	1
OS04G0445400	LPERR04G10900	63	83	1
OS04G0445600	LPERR04G10910	47	58	1
OS04G0445700	LPERR04G10920	94	94	1
OS04G0445900	LPERR04G10940	50	71	1
OS04G0446000	LPERR04G10960	91	24	1
OS04G0446100	LPERR04G10950	81	82	1
OS04G0446200	LPERR04G10970	81	40	1
OS04G0446300	LPERR04G10980	84	75	1
OS04G0446500	LPERR04G10990	89	86	1
OS04G0446700	LPERR10G00560	3	4	1
OS04G0446700	LPERR10G00620	24	9	1
OS04G0447100	LPERR04G11010	95	83	1
OS04G0447400	LPERR04G11020	92	88	0
OS04G0447600	LPERR04G11030	70	35	0
OS04G0447700	LPERR04G11030	66	37	0
OS04G0447800	LPERR04G11040	85	85	1
OS04G0447900	LPERR04G11050	76	53	1
OS04G0448000	LPERR04G11060	83	49	1
OS04G0448100	LPERR04G11070	81	76	1
OS04G0448200	LPERR04G11080	85	86	1
OS04G0448300	LPERR04G11090	81	82	0
OS04G0448500	LPERR04G11120	75	75	1
OS04G0448600	LPERR04G11130	90	82	1
OS04G0448700	LPERR04G11140	69	72	1
OS04G0448800	LPERR04G11150	94	92	1
OS04G0448950	LPERR04G11170	72	17	1
OS04G0449100	LPERR04G11180	74	78	0
OS04G0449400	LPERR04G11190	68	30	0
OS04G0449500	LPERR04G11200	83	91	1
OS04G0449900	LPERR04G11220	76	95	1
OS04G0450000	LPERR04G11230	54	62	1
OS04G0450100	LPERR04G11240	91	94	1
OS04G0450200	LPERR04G11250	93	63	1
OS04G0450300	LPERR04G11260	90	80	1
OS04G0450400	LPERR04G11270	51	57	1
OS04G0450500	LPERR04G11280	87	55	1
OS04G0450900	LPERR04G11300	84	72	1
OS04G0451100	LPERR04G11310	52	90	1
OS04G0451200	LPERR04G11320	84	84	1
OS04G0451700	LPERR04G11330	62	69	1
OS04G0452000	LPERR04G11340	96	96	1
OS04G0452300	LPERR04G11360	74	36	1
OS04G0452400	LPERR04G11380	87	76	1
OS04G0452500	LPERR04G11390	91	89	1
OS04G0452700	LPERR04G11400	90	45	1
OS04G0453200	LPERR04G11410	65	32	0
OS04G0453400	LPERR04G11420	90	89	1
OS04G0454200	LPERR04G11440	92	92	1
OS04G0454600	LPERR04G11360	57	66	1
OS04G0455401	LPERR04G11360	69	66	1
OS04G0455600	LPERR04G11450	94	94	1
OS04G0455700	LPERR04G11460	75	77	1
OS04G0455800	LPERR04G11470	98	97	1
OS04G0455900	LPERR04G11480	97	75	1
OS04G0456200	LPERR04G11490	83	80	1
OS04G0456300	LPERR04G11500	93	50	1
OS04G0456900	LPERR04G11520	60	46	1
OS04G0457000	LPERR04G11530	90	36	1
OS04G0457300	LPERR02G00360	19	14	1
OS04G0457400	LPERR04G11540	30	77	1
OS04G0457500	LPERR04G11550	92	91	1
OS04G0457700	LPERR04G11560	49	47	1
OS04G0457800	LPERR04G11570	96	96	1
OS04G0458200	LPERR04G11590	86	86	1
OS04G0458300	LPERR04G11600	80	40	1
OS04G0458800	LPERR04G11610	81	82	1
OS04G0458900	LPERR04G11620	93	93	1
OS04G0459000	LPERR04G11630	95	99	1
OS04G0459500	LPERR04G11640	98	98	1
OS04G0459700	LPERR04G11650	76	46	1
OS04G0459800	LPERR04G11660	91	90	1
OS04G0459900	LPERR04G11670	90	92	1
OS04G0460050	LPERR04G11680	69	71	1
OS04G0460300	LPERR04G11710	89	90	1
OS04G0460400	LPERR04G11720	74	71	1
OS04G0460500	LPERR04G11730	93	83	1
OS04G0460600	LPERR04G11740	66	63	1
OS04G0461000	LPERR08G12960	51	49	0
OS04G0461100	LPERR04G11760	78	79	0
OS04G0461400	LPERR04G11780	27	46	1
OS04G0461600	LPERR04G11790	66	75	1
OS04G0461800	LPERR04G11800	81	78	1
OS04G0462200	LPERR04G11810	63	62	1
OS04G0462300	LPERR04G11820	80	69	1
OS04G0462500	LPERR04G11840	99	80	1
OS04G0462600	LPERR04G11850	82	86	1
OS04G0462900	LPERR04G11860	86	88	1
OS04G0463000	LPERR04G11870	86	86	1
OS04G0463200	LPERR04G11890	85	85	1
OS04G0463400	LPERR04G11910	93	94	1
OS04G0463600	LPERR04G11920	77	83	1
OS04G0463700	LPERR04G11930	79	79	1
OS04G0464100	LPERR04G12250	64	58	1
OS04G0464200	LPERR04G11970	91	94	1
OS04G0464500	LPERR04G12000	86	41	1
OS04G0464800	LPERR04G12010	83	66	1
OS04G0464966	LPERR04G12030	58	60	1
OS04G0465000	LPERR04G12040	83	82	1
OS04G0465100	LPERR04G12050	86	86	1
OS04G0465300	LPERR04G12060	77	77	1
OS04G0465432	LPERR04G12070	88	78	1
OS04G0465500	LPERR04G12080	80	78	1
OS04G0465600	LPERR04G12090	89	91	1
OS04G0465700	LPERR04G12100	78	26	1
OS04G0465800	LPERR04G12110	62	71	0
OS04G0465900	LPERR04G12120	91	65	1
OS04G0466000	LPERR04G12130	85	88	1
OS04G0466100	LPERR04G12140	89	27	1
OS04G0466600	LPERR04G12150	91	91	1
OS04G0466700	LPERR04G12160	91	90	1
OS04G0467000	LPERR04G12170	58	56	1
OS04G0467100	LPERR04G12180	70	75	1
OS04G0467300	LPERR04G12190	59	60	1
OS04G0467400	LPERR04G12200	66	19	1
OS04G0467700	LPERR04G12210	95	63	1
OS04G0467901	LPERR04G12240	85	36	1
OS04G0468600	LPERR04G12270	42	62	1
OS04G0469000	LPERR04G12250	61	57	1
OS04G0469300	LPERR04G12290	67	63	1
OS04G0469500	LPERR04G12310	78	79	1
OS04G0469800	LPERR04G12330	96	87	1
OS04G0470100	LPERR04G12380	85	30	1
OS04G0470150	LPERR04G12390	63	86	1
OS04G0470300	LPERR04G12410	85	84	1
OS04G0470700	LPERR04G12440	21	77	0
OS04G0471300	LPERR04G12460	81	71	1
OS04G0471400	LPERR04G12470	87	86	1
OS04G0471700	LPERR04G12480	38	49	1
OS04G0472200	LPERR04G12490	75	36	1
OS04G0472300	LPERR04G12500	90	94	1
OS04G0472500	LPERR04G12530	77	77	1
OS04G0472700	LPERR04G12550	60	82	1
OS04G0472900	LPERR04G12560	70	78	1
OS04G0473400	LPERR04G12570	95	96	1
OS04G0473800	LPERR04G12580	76	87	1
OS04G0473900	LPERR04G12590	88	90	1
OS04G0474500	LPERR04G12600	73	11	1
OS04G0474700	LPERR04G12600	63	11	1
OS04G0475200	LPERR04G12640	86	86	1
OS04G0475250	LPERR04G12650	52	51	1
OS04G0475400	LPERR04G12670	51	68	1
OS04G0475500	LPERR04G12680	77	86	1
OS04G0475600	LPERR04G12690	87	86	1
OS04G0476000	LPERR04G12700	54	95	0
OS04G0476100	LPERR04G12710	97	64	1
OS04G0476400	LPERR04G12720	88	34	1
OS04G0476600	LPERR04G12760	92	60	1
OS04G0476700	LPERR04G12770	94	50	1
OS04G0477000	LPERR04G12780	69	74	1
OS04G0477100	LPERR04G12790	77	76	1
OS04G0477200	LPERR04G12800	89	40	1
OS04G0477500	LPERR04G12810	98	98	1
OS04G0477900	LPERR05G19630	17	33	1
OS04G0477900	LPERR12G16470	30	52	1
OS04G0479000	LPERR04G12830	72	65	1
OS04G0479100	LPERR04G12840	79	78	1
OS04G0479200	LPERR04G12850	96	97	1
OS04G0479300	LPERR04G12870	71	71	1
OS04G0480100	LPERR04G12890	91	87	1
OS04G0480200	LPERR04G12900	78	79	1
OS04G0480300	LPERR04G12910	55	83	1
OS04G0480500	LPERR04G12920	57	58	1
OS04G0480600	LPERR04G12930	65	31	1
OS04G0480600	LPERR04G12940	59	33	1
OS04G0480650	LPERR04G12930	80	32	1
OS04G0480650	LPERR04G12940	60	28	1
OS04G0480700	LPERR04G12930	77	75	1
OS04G0480700	LPERR04G12940	67	76	1
OS04G0481000	LPERR04G12950	89	64	1
OS04G0481100	LPERR04G12980	82	80	1
OS04G0481200	LPERR04G12970	78	81	1
OS04G0481400	LPERR04G13010	90	52	1
OS04G0481500	LPERR04G13020	88	92	1
OS04G0481600	LPERR04G13030	58	77	1
OS04G0481800	LPERR04G13060	77	77	1
OS04G0481900	LPERR04G13060	81	81	1
OS04G0482000	LPERR04G13070	89	89	1
OS04G0482100	LPERR04G13070	79	80	1
OS04G0482300	LPERR04G13080	66	84	1
OS04G0482600	LPERR04G13090	71	74	1
OS04G0482700	LPERR04G13100	68	67	1
OS04G0482800	LPERR04G13110	92	92	1
OS04G0482900	LPERR04G13120	86	90	1
OS04G0483200	LPERR04G13160	91	91	1
OS04G0483400	LPERR04G13170	72	43	1
OS04G0483500	LPERR04G13180	94	94	1
OS04G0483600	LPERR04G13190	88	81	1
OS04G0484800	LPERR04G13220	91	92	1
OS04G0484900	LPERR04G13230	98	98	1
OS04G0485000	LPERR04G13240	97	97	1
OS04G0485200	LPERR04G13250	83	85	1
OS04G0485300	LPERR04G13260	95	91	1
OS04G0485400	LPERR04G13270	84	86	1
OS04G0485700	LPERR04G13280	95	16	1
OS04G0485800	LPERR04G13290	77	75	1
OS04G0486300	LPERR03G23040	34	36	0
OS04G0486300	LPERR07G18140	37	33	0
OS04G0486300	LPERR07G18560	15	43	0
OS04G0486400	LPERR04G13310	89	77	1
OS04G0486500	LPERR04G13320	99	99	1
OS04G0486600	LPERR04G13330	98	98	1
OS04G0486800	LPERR04G13340	84	88	1
OS04G0486900	LPERR04G13350	88	88	1
OS04G0486950	LPERR04G13360	89	89	1
OS04G0487100	LPERR04G13370	91	88	1
OS04G0487200	LPERR04G13380	92	92	1
OS04G0487300	LPERR04G13390	81	61	1
OS04G0487400	LPERR04G13440	17	33	1
OS04G0488000	LPERR04G13450	95	93	1
OS04G0488100	LPERR04G13480	76	73	1
OS04G0488200	LPERR04G13500	88	49	1
OS04G0488400	LPERR04G13510	97	97	1
OS04G0488500	LPERR04G13520	91	74	1
OS04G0488600	LPERR04G13530	84	94	1
OS04G0488700	LPERR04G13540	87	86	1
OS04G0489100	LPERR04G13550	71	73	1
OS04G0489800	LPERR04G13560	81	80	1
OS04G0490000	LPERR04G13570	35	13	0
OS04G0490100	LPERR04G13570	91	64	0
OS04G0490300	LPERR04G13580	90	14	1
OS04G0490400	LPERR04G13590	91	92	1
OS04G0490600	LPERR04G13610	88	63	1
OS04G0490700	LPERR04G13630	88	81	1
OS04G0490800	LPERR04G13640	87	95	1
OS04G0490900	LPERR04G13650	82	49	1
OS04G0491100	LPERR04G13660	83	78	1
OS04G0491700	LPERR04G13700	92	60	1
OS04G0492100	LPERR04G13710	96	77	1
OS04G0492300	LPERR04G13730	92	90	1
OS04G0492400	LPERR04G13740	96	87	1
OS04G0492500	LPERR04G13750	64	17	0
OS04G0492600	LPERR04G13750	86	29	0
OS04G0492800	LPERR04G13760	82	68	1
OS04G0492900	LPERR04G13770	64	91	1
OS04G0493100	LPERR04G13790	96	96	1
OS04G0493300	LPERR04G13810	69	65	1
OS04G0493400	LPERR04G13820	82	49	1
OS04G0494100	LPERR04G13820	76	58	1
OS04G0494600	LPERR04G13830	90	89	1
OS04G0494800	LPERR04G13840	85	28	1
OS04G0494900	LPERR04G13840	80	26	1
OS04G0494950	LPERR04G13840	88	28	1
OS04G0495000	LPERR04G13840	63	20	1
OS04G0495300	LPERR04G13860	75	92	1
OS04G0495400	LPERR04G13870	83	83	1
OS04G0495800	LPERR04G13900	80	81	0
OS04G0495900	LPERR04G13910	82	81	1
OS04G0496000	LPERR04G13920	79	39	1
OS04G0496150	LPERR04G13920	55	31	1
OS04G0496300	LPERR04G13930	96	96	1
OS04G0496400	LPERR04G13940	92	92	1
OS04G0496800	LPERR04G13960	88	91	1
OS04G0497000	LPERR04G13990	88	78	1
OS04G0497200	LPERR04G14000	96	96	1
OS04G0497300	LPERR04G14010	74	86	1
OS04G0497400	LPERR04G14020	89	62	1
OS04G0497600	LPERR04G14030	81	80	1
OS04G0497700	LPERR04G14040	85	85	1
OS04G0498000	LPERR04G14050	66	19	0
OS04G0498200	LPERR04G14060	100	100	1
OS04G0498600	LPERR04G14070	90	91	1
OS04G0498800	LPERR01G03110	73	79	1
OS04G0498800	LPERR04G14090	68	84	1
OS04G0498900	LPERR01G03100	83	84	1
OS04G0498900	LPERR04G14100	87	75	1
OS04G0499100	LPERR04G14120	87	86	1
OS04G0499200	LPERR04G14130	32	31	1
OS04G0499300	LPERR04G14140	83	84	1
OS04G0500200	LPERR04G14150	63	30	1
OS04G0500300	LPERR04G14160	52	54	1
OS04G0500400	LPERR04G14180	8	8	1
OS04G0500700	LPERR04G14210	95	95	1
OS04G0500900	LPERR04G14220	69	54	1
OS04G0501000	LPERR04G14230	97	97	1
OS04G0501000	LPERR07G10960	96	96	1
OS04G0501100	LPERR04G14240	88	46	1
OS04G0501200	LPERR04G14250	95	95	1
OS04G0501500	LPERR04G14260	77	93	1
OS04G0501600	LPERR04G14270	71	72	1
OS04G0501600	LPERR08G10420	24	71	1
OS04G0501700	LPERR01G07320	88	93	1
OS04G0501800	LPERR01G07330	84	91	1
OS04G0501800	LPERR04G14280	91	93	1
OS04G0502100	LPERR04G14300	13	16	1
OS04G0502200	LPERR04G14310	91	94	1
OS04G0502300	LPERR02G19480	85	95	0
OS04G0502800	LPERR04G14320	97	94	1
OS04G0502900	LPERR04G14330	83	83	1
OS04G0503500	LPERR04G14340	90	90	1
OS04G0503700	LPERR04G14360	80	74	1
OS04G0503800	LPERR02G19530	79	36	1
OS04G0504000	LPERR04G14380	84	76	1
OS04G0504200	LPERR04G14390	83	69	1
OS04G0504500	LPERR04G14400	83	87	1
OS04G0504600	LPERR04G14410	87	89	1
OS04G0504800	LPERR04G14420	88	60	1
OS04G0505000	LPERR04G14430	81	81	1
OS04G0505200	LPERR04G14440	80	79	1
OS04G0505400	LPERR04G14470	90	90	1
OS04G0505700	LPERR04G14480	95	75	1
OS04G0506000	LPERR04G14490	81	80	1
OS04G0506300	LPERR04G14510	81	90	1
OS04G0506700	LPERR04G14520	45	78	1
OS04G0506800	LPERR04G14550	79	80	1
OS04G0506900	LPERR04G14560	70	66	1
OS04G0507000	LPERR04G14570	85	89	1
OS04G0507100	LPERR04G14580	75	74	1
OS04G0507400	LPERR04G14590	81	78	1
OS04G0507500	LPERR04G14600	96	45	1
OS04G0507700	LPERR04G14610	91	90	1
OS04G0507800	LPERR04G14620	98	28	1
OS04G0507900	LPERR04G14630	92	91	1
OS04G0508000	LPERR04G14650	55	56	1
OS04G0508100	LPERR04G14660	77	79	1
OS04G0508200	LPERR04G14670	80	86	1
OS04G0508400	LPERR04G14690	74	54	1
OS04G0508500	LPERR04G14700	61	63	1
OS04G0508600	LPERR04G14710	88	88	1
OS04G0508751	LPERR03G02600	87	18	1
OS04G0508800	LPERR04G14760	92	82	1
OS04G0508900	LPERR04G14770	83	92	1
OS04G0509000	LPERR04G14780	73	35	1
OS04G0509100	LPERR04G14790	75	65	1
OS04G0509200	LPERR04G14800	75	72	1
OS04G0509300	LPERR04G14810	90	64	1
OS04G0509400	LPERR04G14820	94	92	1
OS04G0509600	LPERR04G14830	93	94	1
OS04G0510400	LPERR04G14870	80	85	1
OS04G0510500	LPERR04G14880	48	50	1
OS04G0510600	LPERR04G14890	59	61	1
OS04G0510700	LPERR04G14900	86	86	1
OS04G0510900	LPERR04G14910	76	82	1
OS04G0511200	LPERR04G14920	92	92	1
OS04G0511400	LPERR04G14930	83	91	1
OS04G0511600	LPERR04G14940	72	65	1
OS04G0511700	LPERR04G14950	72	72	1
OS04G0512200	LPERR04G14960	81	14	0
OS04G0512300	LPERR04G14970	84	84	1
OS04G0512400	LPERR04G14980	91	91	1
OS04G0512500	LPERR04G14990	79	78	1
OS04G0512900	LPERR04G15040	30	79	1
OS04G0513000	LPERR04G15060	75	75	1
OS04G0513100	LPERR04G15080	81	81	1
OS04G0513400	LPERR11G05370	22	29	0
OS04G0513700	LPERR11G05370	19	36	0
OS04G0513900	LPERR11G05390	15	22	0
OS04G0514400	LPERR04G15110	77	78	1
OS04G0514500	LPERR04G15120	76	84	1
OS04G0514600	LPERR04G15130	78	27	1
OS04G0514800	LPERR04G15140	97	91	1
OS04G0515300	LPERR04G15150	99	99	1
OS04G0515400	LPERR04G15160	85	87	1
OS04G0515900	LPERR04G15170	57	61	1
OS04G0516200	LPERR04G15180	94	95	1
OS04G0516600	LPERR04G15190	94	94	1
OS04G0516900	LPERR04G15200	20	53	1
OS04G0517300	LPERR04G15230	87	92	1
OS04G0517400	LPERR04G15240	86	47	1
OS04G0517500	LPERR04G15250	70	56	1
OS04G0517700	LPERR04G06250	22	4	0
OS04G0517900	LPERR04G15260	81	83	1
OS04G0518000	LPERR04G15270	93	94	1
OS04G0518100	LPERR04G15280	95	85	1
OS04G0518800	LPERR04G15290	90	89	1
OS04G0519700	LPERR04G15300	70	41	1
OS04G0519900	LPERR04G15310	89	22	1
OS04G0519925	LPERR04G15310	80	29	1
OS04G0520000	LPERR04G15320	95	93	1
OS04G0520700	LPERR04G15340	90	88	1
OS04G0520900	LPERR04G15350	83	72	1
OS04G0521100	LPERR04G15360	94	94	1
OS04G0521600	LPERR04G15370	73	67	1
OS04G0521900	LPERR04G15380	74	76	1
OS04G0522100	LPERR04G15390	80	80	1
OS04G0522500	LPERR04G15400	85	79	1
OS04G0522500	LPERR07G02980	70	83	1
OS04G0522800	LPERR04G15430	63	88	1
OS04G0523000	LPERR04G15440	68	57	1
OS04G0523100	LPERR04G15450	88	65	1
OS04G0523500	LPERR04G15460	90	92	1
OS04G0523600	LPERR08G06970	67	69	1
OS04G0524400	LPERR04G15490	91	93	1
OS04G0524500	LPERR04G15500	88	77	1
OS04G0524900	LPERR04G15520	90	79	1
OS04G0525000	LPERR04G15530	74	75	1
OS04G0525100	LPERR04G15540	70	48	1
OS04G0525200	LPERR04G15540	66	27	1
OS04G0525600	LPERR04G15550	75	91	1
OS04G0525700	LPERR04G15560	81	75	1
OS04G0525800	LPERR04G15570	72	90	1
OS04G0525900	LPERR04G15580	90	73	1
OS04G0526000	LPERR04G15600	77	78	1
OS04G0526300	LPERR04G15610	81	81	1
OS04G0526600	LPERR04G15620	75	74	1
OS04G0526600	LPERR04G15630	44	23	1
OS04G0526800	LPERR04G15640	86	86	1
OS04G0527000	LPERR04G15650	82	62	1
OS04G0527400	LPERR04G15670	79	87	1
OS04G0527500	LPERR04G15660	90	29	1
OS04G0527700	LPERR04G15680	91	59	1
OS04G0527800	LPERR04G15690	91	92	1
OS04G0528000	LPERR04G15700	80	22	1
OS04G0528100	LPERR04G15710	86	84	1
OS04G0528200	LPERR04G15720	74	79	1
OS04G0528300	LPERR04G15730	98	98	1
OS04G0528400	LPERR04G15740	82	97	1
OS04G0528600	LPERR04G15750	75	76	1
OS04G0528800	LPERR04G15760	76	79	1
OS04G0529100	LPERR04G15780	66	56	1
OS04G0529400	LPERR04G15790	90	48	1
OS04G0529500	LPERR04G15800	86	85	1
OS04G0529700	LPERR04G15810	76	78	1
OS04G0529800	LPERR04G15820	93	73	1
OS04G0530000	LPERR04G15840	76	36	0
OS04G0530100	LPERR04G15850	37	43	0
OS04G0530200	LPERR04G15860	87	34	1
OS04G0530300	LPERR04G15870	84	88	1
OS04G0530400	LPERR04G15880	97	97	1
OS04G0530500	LPERR04G15890	90	46	1
OS04G0530600	LPERR04G15900	91	91	1
OS04G0530700	LPERR04G15910	81	92	1
OS04G0530900	LPERR04G15920	95	95	1
OS04G0531100	LPERR04G15930	92	93	1
OS04G0531200	LPERR04G15940	70	44	1
OS04G0531300	LPERR04G15950	94	93	1
OS04G0531400	LPERR04G15960	93	87	1
OS04G0531500	LPERR04G15970	81	88	1
OS04G0531600	LPERR03G09940	40	30	1
OS04G0531700	LPERR04G15980	75	9	1
OS04G0532500	LPERR04G15990	93	94	1
OS04G0532800	LPERR04G16000	58	64	1
OS04G0533000	LPERR04G16010	81	81	1
OS04G0533300	LPERR04G16030	67	70	1
OS04G0533500	LPERR04G16060	98	98	1
OS04G0533700	LPERR04G16070	64	71	1
OS04G0533800	LPERR04G16070	49	16	1
OS04G0533900	LPERR04G16080	94	90	1
OS04G0534100	LPERR04G16090	84	32	1
OS04G0534200	LPERR04G16100	89	21	1
OS04G0534300	LPERR04G16110	80	80	1
OS04G0534400	LPERR04G16120	94	86	1
OS04G0534500	LPERR04G16130	91	91	1
OS04G0534600	LPERR04G16140	92	91	1
OS04G0535200	LPERR04G16150	85	85	1
OS04G0535400	LPERR04G16160	76	68	1
OS04G0535600	LPERR04G16170	85	86	1
OS04G0536300	LPERR04G16190	94	95	1
OS04G0536500	LPERR04G16200	91	44	1
OS04G0537100	LPERR04G16210	75	75	1
OS04G0537800	LPERR04G16220	70	75	1
OS04G0537900	LPERR04G16230	91	64	1
OS04G0538000	LPERR04G16240	84	70	1
OS04G0538100	LPERR04G16250	98	50	1
OS04G0538166	LPERR04G16250	91	17	1
OS04G0538300	LPERR04G16260	94	90	1
OS04G0538400	LPERR04G16270	62	62	1
OS04G0538700	LPERR04G16280	74	79	1
OS04G0538800	LPERR04G16290	92	86	1
OS04G0538900	LPERR04G16300	57	75	1
OS04G0539000	LPERR04G16310	81	84	1
OS04G0539100	LPERR04G16320	73	62	1
OS04G0539500	LPERR04G16350	66	57	1
OS04G0539800	LPERR04G16370	95	91	1
OS04G0540200	LPERR04G16380	90	89	1
OS04G0540300	LPERR04G16390	72	64	1
OS04G0540600	LPERR04G16400	92	94	1
OS04G0540900	LPERR04G16410	87	86	1
OS04G0541100	LPERR04G16420	67	52	1
OS04G0541234	LPERR09G05170	52	47	1
OS04G0541500	LPERR04G16430	93	94	1
OS04G0541700	LPERR04G16440	89	63	1
OS04G0541900	LPERR04G16450	81	82	1
OS04G0542000	LPERR04G16460	90	87	1
OS04G0542100	LPERR08G18060	30	14	0
OS04G0542200	LPERR04G16470	79	95	1
OS04G0542800	LPERR04G16480	93	88	1
OS04G0542900	LPERR04G16490	82	93	1
OS04G0543000	LPERR04G16500	83	83	1
OS04G0543200	LPERR04G16520	89	87	1
OS04G0543600	LPERR04G16530	91	71	1
OS04G0543700	LPERR04G16540	82	81	1
OS04G0543900	LPERR04G16550	97	97	1
OS04G0544000	LPERR04G16560	74	57	1
OS04G0544100	LPERR04G16570	80	80	1
OS04G0544200	LPERR04G16590	76	81	1
OS04G0544400	LPERR04G16600	88	87	1
OS04G0544500	LPERR04G16610	87	87	1
OS04G0544900	LPERR04G16620	59	90	1
OS04G0545000	LPERR04G16630	81	85	1
OS04G0545100	LPERR04G16640	85	80	1
OS04G0545200	LPERR04G16650	89	91	1
OS04G0545300	LPERR04G16660	69	61	1
OS04G0545400	LPERR04G16670	66	67	1
OS04G0545600	LPERR04G16680	75	72	1
OS04G0545700	LPERR04G16690	70	70	1
OS04G0546300	LPERR04G16720	91	77	1
OS04G0546500	LPERR04G16730	88	89	1
OS04G0547600	LPERR04G16750	67	35	1
OS04G0547900	LPERR04G16760	78	78	1
OS04G0548300	LPERR04G16810	93	10	1
OS04G0548400	LPERR04G16820	96	52	1
OS04G0548500	LPERR04G16830	52	22	1
OS04G0548700	LPERR04G16840	90	92	1
OS04G0549300	LPERR04G16860	83	88	1
OS04G0549600	LPERR04G16880	68	61	1
OS04G0549700	LPERR04G16890	61	31	1
OS04G0550200	LPERR04G16900	65	61	1
OS04G0550400	LPERR04G16920	80	46	1
OS04G0550500	LPERR04G16960	93	93	1
OS04G0550600	LPERR04G16970	85	85	1
OS04G0550700	LPERR04G16980	62	57	1
OS04G0550900	LPERR04G17000	85	48	1
