Gene stable ID	Triticum urartu gene stable ID	% identity	Triticum urartu % identity	Orthology confidence [0 low, 1 high]
OS06G0262800	TRIUR3_24595	65	80	1
OS06G0262800	TRIUR3_26634	70	58	1
OS06G0263450	TRIUR3_24041	67	18	1
OS06G0264200	TRIUR3_26856	31	54	1
OS06G0264300	TRIUR3_30372	74	72	1
OS06G0264500	TRIUR3_15573	53	56	1
OS06G0264700	TRIUR3_15572	41	82	1
OS06G0264900	TRIUR3_35285	70	34	1
OS06G0265000	TRIUR3_05036	90	86	1
OS06G0265000	TRIUR3_27580	69	82	1
OS06G0265400	TRIUR3_33475	49	44	0
OS06G0265900	TRIUR3_20948	31	72	1
OS06G0266000	TRIUR3_03107	63	38	0
OS06G0266000	TRIUR3_18069	6	3	0
OS06G0266266	TRIUR3_20949	35	73	1
OS06G0266400	TRIUR3_18837	61	57	1
OS06G0266800	TRIUR3_28594	67	73	1
OS06G0267400	TRIUR3_14815	52	45	1
OS06G0267400	TRIUR3_31098	29	44	1
OS06G0267400	TRIUR3_32196	43	44	1
OS06G0267500	TRIUR3_21992	62	38	1
OS06G0267600	TRIUR3_15928	80	15	1
OS06G0267600	TRIUR3_21993	82	13	1
OS06G0268700	TRIUR3_21351	59	73	1
OS06G0268800	TRIUR3_21350	42	41	1
OS06G0268800	TRIUR3_29022	50	43	1
OS06G0269200	TRIUR3_23270	62	12	1
OS06G0270200	TRIUR3_17371	72	67	1
OS06G0270900	TRIUR3_32252	85	85	1
OS06G0271000	TRIUR3_24141	57	54	1
OS06G0271000	TRIUR3_32273	44	63	1
OS06G0271300	TRIUR3_03655	47	50	1
OS06G0271300	TRIUR3_28309	26	75	1
OS06G0271300	TRIUR3_30371	15	85	1
OS06G0271600	TRIUR3_24140	48	46	1
OS06G0272700	TRIUR3_26839	16	66	1
OS06G0272800	TRIUR3_26839	14	67	1
OS06G0272850	TRIUR3_03107	39	53	0
OS06G0272850	TRIUR3_18069	44	50	0
OS06G0273200	TRIUR3_18620	64	68	1
OS06G0273400	TRIUR3_05713	6	20	1
OS06G0273400	TRIUR3_16571	5	15	1
OS06G0273400	TRIUR3_18621	5	16	1
OS06G0273400	TRIUR3_21669	5	17	1
OS06G0273500	TRIUR3_18620	64	63	1
OS06G0273800	TRIUR3_21565	88	38	1
OS06G0273800	TRIUR3_25304	92	81	1
OS06G0274000	TRIUR3_10297	39	46	0
OS06G0274300	TRIUR3_12436	69	21	1
OS06G0274500	TRIUR3_12436	77	68	1
OS06G0274800	TRIUR3_12437	84	77	1
OS06G0275000	TRIUR3_12438	52	50	1
OS06G0275500	TRIUR3_03718	23	94	1
OS06G0275500	TRIUR3_32462	48	52	1
OS06G0275600	TRIUR3_16992	46	44	1
OS06G0275700	TRIUR3_16993	77	76	1
OS06G0275800	TRIUR3_35433	50	81	1
OS06G0275900	TRIUR3_11431	64	65	0
OS06G0276300	TRIUR3_25368	59	38	0
OS06G0276300	TRIUR3_25369	57	31	0
OS06G0276750	TRIUR3_15990	41	54	1
OS06G0278000	TRIUR3_04815	58	45	0
OS06G0279350	TRIUR3_10368	10	11	1
OS06G0279900	TRIUR3_02801	52	42	1
OS06G0279900	TRIUR3_04107	49	42	1
OS06G0279900	TRIUR3_07996	46	42	1
OS06G0279900	TRIUR3_09228	21	36	1
OS06G0279900	TRIUR3_11748	26	34	1
OS06G0279900	TRIUR3_16358	46	39	1
OS06G0279900	TRIUR3_33575	15	52	1
OS06G0281400	TRIUR3_12062	10	28	1
OS06G0281400	TRIUR3_34682	45	52	1
OS06G0281800	TRIUR3_19260	45	29	0
OS06G0282000	TRIUR3_21431	31	47	1
OS06G0282400	TRIUR3_21431	23	35	1
OS06G0284200	TRIUR3_28898	85	92	1
OS06G0284800	TRIUR3_09304	67	79	1
OS06G0285100	TRIUR3_07032	24	27	1
OS06G0285200	TRIUR3_23146	37	31	0
OS06G0285200	TRIUR3_30677	38	41	0
OS06G0285200	TRIUR3_35266	36	21	0
OS06G0285400	TRIUR3_34507	44	72	1
OS06G0286146	TRIUR3_14601	34	31	0
OS06G0286228	TRIUR3_13943	42	46	1
OS06G0286310	TRIUR3_13944	54	22	1
OS06G0286351	TRIUR3_13945	70	70	1
OS06G0286351	TRIUR3_27420	6	65	1
OS06G0286351	TRIUR3_29487	3	54	1
OS06G0286375	TRIUR3_29061	33	66	1
OS06G0288100	TRIUR3_30173	38	61	1
OS06G0288300	TRIUR3_30748	69	57	1
OS06G0289200	TRIUR3_33528	67	70	1
OS06G0289900	TRIUR3_21304	47	57	0
OS06G0291600	TRIUR3_05193	74	74	1
OS06G0291800	TRIUR3_26981	55	41	1
OS06G0292400	TRIUR3_13066	53	54	1
OS06G0293000	TRIUR3_25836	39	10	0
OS06G0293100	TRIUR3_12735	55	33	1
OS06G0293100	TRIUR3_18666	58	27	1
OS06G0293100	TRIUR3_20334	54	35	1
OS06G0293100	TRIUR3_25837	56	42	1
OS06G0293100	TRIUR3_28741	54	26	1
OS06G0293500	TRIUR3_27903	56	53	1
OS06G0293500	TRIUR3_28774	46	47	1
OS06G0294000	TRIUR3_07837	56	62	0
OS06G0294600	TRIUR3_13766	72	86	1
OS06G0297400	TRIUR3_17069	62	55	1
OS06G0297400	TRIUR3_17071	58	56	1
OS06G0297400	TRIUR3_29942	66	66	1
OS06G0297600	TRIUR3_32350	72	37	1
OS06G0297700	TRIUR3_29531	62	67	1
OS06G0297800	TRIUR3_03044	77	78	1
OS06G0298200	TRIUR3_03045	79	82	1
OS06G0298400	TRIUR3_25390	66	62	1
OS06G0298500	TRIUR3_25391	68	56	1
OS06G0298700	TRIUR3_23895	22	36	0
OS06G0298700	TRIUR3_30018	41	61	0
OS06G0299100	TRIUR3_23895	37	52	0
OS06G0299100	TRIUR3_30018	50	65	0
OS06G0299200	TRIUR3_23895	33	42	0
OS06G0299200	TRIUR3_30018	42	49	0
OS06G0299300	TRIUR3_23895	38	53	0
OS06G0299300	TRIUR3_30018	51	67	0
OS06G0300000	TRIUR3_06618	33	48	1
OS06G0300000	TRIUR3_27379	58	62	1
OS06G0300000	TRIUR3_29331	31	70	1
OS06G0300200	TRIUR3_04980	62	61	1
OS06G0300200	TRIUR3_06819	56	57	1
OS06G0300200	TRIUR3_29698	58	55	1
OS06G0300300	TRIUR3_26423	83	84	1
OS06G0300500	TRIUR3_26422	56	32	1
OS06G0300700	TRIUR3_34811	64	44	1
OS06G0300800	TRIUR3_31183	72	76	1
OS06G0301000	TRIUR3_25449	62	45	1
OS06G0301100	TRIUR3_29793	51	54	0
OS06G0301300	TRIUR3_16461	57	25	1
OS06G0301300	TRIUR3_16462	25	58	1
OS06G0302650	TRIUR3_16460	50	10	0
OS06G0302650	TRIUR3_16596	47	12	0
OS06G0302650	TRIUR3_21605	49	9	0
OS06G0303400	TRIUR3_25530	70	59	0
OS06G0303700	TRIUR3_11866	20	18	1
OS06G0303700	TRIUR3_20049	23	13	1
OS06G0303800	TRIUR3_12365	41	38	1
OS06G0303800	TRIUR3_12366	37	35	1
OS06G0304700	TRIUR3_10467	27	14	0
OS06G0305200	TRIUR3_17125	87	86	0
OS06G0305400	TRIUR3_16006	26	35	0
OS06G0305400	TRIUR3_17231	28	38	0
OS06G0305400	TRIUR3_24011	27	36	0
OS06G0305400	TRIUR3_29554	25	34	0
OS06G0306300	TRIUR3_10664	39	53	0
OS06G0306300	TRIUR3_10666	51	48	0
OS06G0306300	TRIUR3_10667	50	45	0
OS06G0306300	TRIUR3_12929	34	39	0
OS06G0306300	TRIUR3_24030	41	64	0
OS06G0306300	TRIUR3_25326	31	50	0
OS06G0306300	TRIUR3_26761	26	66	0
OS06G0306300	TRIUR3_30323	50	59	0
OS06G0306300	TRIUR3_30601	25	52	0
OS06G0306300	TRIUR3_34340	43	60	0
OS06G0306500	TRIUR3_25460	49	41	0
OS06G0306500	TRIUR3_28099	34	36	0
OS06G0306500	TRIUR3_29174	41	39	0
OS06G0306500	TRIUR3_31400	48	40	0
OS06G0308000	TRIUR3_34610	80	74	1
OS06G0308100	TRIUR3_30009	60	71	1
OS06G0308200	TRIUR3_05731	61	75	1
OS06G0308300	TRIUR3_31845	90	89	1
OS06G0308900	TRIUR3_21035	6	2	1
OS06G0310200	TRIUR3_15481	68	44	1
OS06G0311000	TRIUR3_02384	58	56	1
OS06G0311000	TRIUR3_33438	45	50	1
OS06G0311600	TRIUR3_22228	64	71	1
OS06G0311800	TRIUR3_31656	41	55	1
OS06G0313320	TRIUR3_31656	39	54	1
OS06G0316100	TRIUR3_11864	27	40	1
OS06G0316800	TRIUR3_18239	70	55	1
OS06G0316800	TRIUR3_20188	71	55	1
OS06G0316800	TRIUR3_20189	40	30	1
OS06G0317100	TRIUR3_18239	60	27	1
OS06G0317100	TRIUR3_20188	60	26	1
OS06G0317100	TRIUR3_20189	59	26	1
OS06G0317200	TRIUR3_18239	69	56	1
OS06G0317200	TRIUR3_20188	70	56	1
OS06G0317200	TRIUR3_20189	37	29	1
OS06G0318500	TRIUR3_23601	46	58	1
OS06G0318600	TRIUR3_23600	68	49	1
OS06G0318700	TRIUR3_13330	83	75	1
OS06G0319600	TRIUR3_31875	68	12	0
OS06G0319700	TRIUR3_18352	90	91	0
OS06G0319800	TRIUR3_12218	59	60	1
OS06G0320500	TRIUR3_22828	71	84	1
OS06G0320700	TRIUR3_22829	72	87	1
OS06G0323550	TRIUR3_03456	51	31	1
OS06G0324400	TRIUR3_30020	69	70	1
OS06G0325350	TRIUR3_27303	26	50	1
OS06G0325500	TRIUR3_18240	94	94	1
OS06G0325900	TRIUR3_03939	56	57	0
OS06G0325900	TRIUR3_03940	40	32	0
OS06G0325900	TRIUR3_03942	39	57	0
OS06G0325900	TRIUR3_11928	42	49	0
OS06G0326000	TRIUR3_19795	32	29	1
OS06G0326000	TRIUR3_25754	20	39	1
OS06G0326400	TRIUR3_17325	56	77	1
OS06G0326500	TRIUR3_17324	61	62	1
OS06G0326700	TRIUR3_29659	45	74	1
OS06G0326700	TRIUR3_32821	78	79	1
OS06G0328800	TRIUR3_23927	30	84	1
OS06G0328900	TRIUR3_08578	21	81	1
OS06G0329900	TRIUR3_00726	52	58	1
OS06G0329900	TRIUR3_01754	62	62	1
OS06G0329900	TRIUR3_01761	60	62	1
OS06G0329900	TRIUR3_07841	60	62	1
OS06G0329900	TRIUR3_10484	62	60	1
OS06G0329900	TRIUR3_10963	52	60	1
OS06G0329900	TRIUR3_16728	53	59	1
OS06G0329900	TRIUR3_16729	59	60	1
OS06G0329900	TRIUR3_21800	40	57	1
OS06G0329900	TRIUR3_21801	38	63	1
OS06G0329900	TRIUR3_23926	57	49	1
OS06G0329900	TRIUR3_30539	53	59	1
OS06G0329900	TRIUR3_33011	34	31	1
OS06G0330100	TRIUR3_22586	61	51	1
OS06G0330400	TRIUR3_25335	67	64	1
OS06G0330400	TRIUR3_26186	65	67	1
OS06G0331300	TRIUR3_13355	75	65	0
OS06G0331300	TRIUR3_13356	3	4	0
OS06G0332400	TRIUR3_27573	81	79	1
OS06G0332700	TRIUR3_11264	66	41	1
OS06G0332900	TRIUR3_33005	60	59	1
OS06G0334300	TRIUR3_34839	85	67	1
OS06G0334400	TRIUR3_21705	77	80	1
OS06G0335500	TRIUR3_27590	44	81	1
OS06G0335900	TRIUR3_13089	34	21	0
OS06G0335900	TRIUR3_33348	35	16	0
OS06G0335975	TRIUR3_11508	60	38	1
OS06G0335975	TRIUR3_11509	60	34	1
OS06G0336200	TRIUR3_24886	88	88	1
OS06G0338900	TRIUR3_24968	55	80	1
OS06G0339800	TRIUR3_02926	74	61	0
OS06G0340200	TRIUR3_11465	9	20	1
OS06G0341500	TRIUR3_03085	43	47	1
OS06G0341600	TRIUR3_03080	34	39	1
OS06G0342000	TRIUR3_27596	50	66	1
OS06G0342100	TRIUR3_24978	62	46	0
OS06G0342200	TRIUR3_21425	96	96	0
OS06G0342500	TRIUR3_21424	63	73	1
OS06G0342750	TRIUR3_14476	51	54	1
OS06G0343000	TRIUR3_14476	84	31	1
OS06G0343100	TRIUR3_14474	61	81	1
OS06G0343500	TRIUR3_18504	33	41	0
OS06G0343500	TRIUR3_18785	38	36	0
OS06G0343500	TRIUR3_34104	46	48	0
OS06G0343600	TRIUR3_18537	47	67	1
OS06G0343600	TRIUR3_18538	63	65	1
OS06G0345200	TRIUR3_12836	60	58	1
OS06G0347300	TRIUR3_12837	57	51	1
OS06G0348800	TRIUR3_15856	35	79	1
OS06G0349700	TRIUR3_16403	44	46	0
OS06G0351500	TRIUR3_20182	37	51	1
OS06G0351500	TRIUR3_29905	47	51	1
OS06G0351500	TRIUR3_32195	53	67	1
OS06G0352200	TRIUR3_19533	41	50	0
OS06G0352900	TRIUR3_03101	33	53	1
OS06G0353400	TRIUR3_06750	35	55	0
OS06G0353400	TRIUR3_06751	0	0	0
OS06G0354500	TRIUR3_06748	28	87	1
OS06G0354500	TRIUR3_06749	39	76	1
OS06G0354700	TRIUR3_23162	82	72	1
OS06G0355150	TRIUR3_13376	90	25	1
OS06G0355500	TRIUR3_14163	1	1	1
OS06G0355500	TRIUR3_14164	57	62	1
OS06G0356800	TRIUR3_06767	56	54	0
OS06G0356800	TRIUR3_20988	47	46	0
OS06G0356800	TRIUR3_31246	42	46	0
OS06G0358800	TRIUR3_18314	47	62	1
OS06G0359400	TRIUR3_04355	56	51	1
OS06G0360300	TRIUR3_04356	57	69	0
OS06G0364500	TRIUR3_29029	29	54	1
OS06G0367100	TRIUR3_18315	24	60	0
OS06G0367100	TRIUR3_18316	40	79	0
OS06G0367500	TRIUR3_29235	65	79	1
OS06G0367900	TRIUR3_18187	63	78	1
OS06G0468400	TRIUR3_15538	47	48	1
OS06G0470000	TRIUR3_26963	72	78	1
OS06G0470800	TRIUR3_27289	58	28	1
OS06G0471100	TRIUR3_27289	42	22	1
OS06G0472000	TRIUR3_31396	41	66	1
OS06G0472200	TRIUR3_08424	63	62	1
OS06G0472400	TRIUR3_08425	85	84	0
OS06G0472700	TRIUR3_08427	29	21	1
OS06G0472900	TRIUR3_23184	51	60	1
OS06G0473000	TRIUR3_08426	34	24	1
OS06G0473000	TRIUR3_23185	55	23	1
OS06G0473100	TRIUR3_09559	52	43	1
OS06G0473200	TRIUR3_00549	36	46	1
OS06G0473200	TRIUR3_07377	90	61	1
OS06G0474200	TRIUR3_25122	86	86	1
OS06G0474500	TRIUR3_13636	61	54	1
OS06G0474866	TRIUR3_03484	86	5	0
OS06G0475400	TRIUR3_15537	63	69	1
OS06G0475400	TRIUR3_22034	52	56	1
OS06G0475400	TRIUR3_22035	61	56	1
OS06G0475650	TRIUR3_18724	31	5	0
OS06G0476200	TRIUR3_11793	38	74	0
OS06G0480000	TRIUR3_19215	62	52	1
OS06G0482200	TRIUR3_06225	88	88	1
OS06G0482200	TRIUR3_25123	89	89	1
OS06G0483200	TRIUR3_04749	0	0	0
OS06G0483200	TRIUR3_04750	63	24	0
OS06G0483200	TRIUR3_18954	64	23	0
OS06G0483200	TRIUR3_18955	4	3	0
OS06G0483200	TRIUR3_22481	49	14	0
OS06G0483900	TRIUR3_19251	39	30	1
OS06G0483900	TRIUR3_24308	34	25	1
OS06G0483900	TRIUR3_26092	35	37	1
OS06G0483900	TRIUR3_26093	34	33	1
OS06G0483900	TRIUR3_34435	36	37	1
OS06G0484600	TRIUR3_19250	66	65	1
OS06G0484800	TRIUR3_25127	11	18	0
OS06G0484950	TRIUR3_05178	20	26	0
OS06G0484950	TRIUR3_22921	0	0	0
OS06G0485100	TRIUR3_19251	63	55	1
OS06G0485100	TRIUR3_24308	47	38	1
OS06G0485100	TRIUR3_26092	50	59	1
OS06G0485100	TRIUR3_26093	51	56	1
OS06G0485100	TRIUR3_34435	52	59	1
OS06G0486300	TRIUR3_05733	68	53	1
OS06G0486300	TRIUR3_32570	65	59	1
OS06G0486300	TRIUR3_33823	65	50	1
OS06G0486400	TRIUR3_12754	76	74	1
OS06G0486800	TRIUR3_07136	93	93	1
OS06G0486900	TRIUR3_07136	85	86	1
OS06G0487700	TRIUR3_02851	36	38	0
OS06G0487900	TRIUR3_07133	16	26	1
OS06G0488050	TRIUR3_11651	44	60	1
OS06G0488200	TRIUR3_27824	89	88	1
OS06G0488600	TRIUR3_11648	75	18	1
OS06G0489500	TRIUR3_30078	50	60	1
OS06G0490400	TRIUR3_10664	57	64	0
OS06G0490400	TRIUR3_10666	61	48	0
OS06G0490400	TRIUR3_10667	72	54	0
OS06G0490400	TRIUR3_12929	53	51	0
OS06G0490400	TRIUR3_24030	56	74	0
OS06G0490400	TRIUR3_25326	41	55	0
OS06G0490400	TRIUR3_26761	33	70	0
OS06G0490400	TRIUR3_30323	72	71	0
OS06G0490400	TRIUR3_30601	39	68	0
OS06G0490400	TRIUR3_34340	64	73	0
OS06G0492800	TRIUR3_30965	53	47	0
OS06G0492900	TRIUR3_30965	42	52	0
OS06G0493600	TRIUR3_25795	79	87	1
OS06G0493801	TRIUR3_25794	61	72	1
OS06G0494000	TRIUR3_23638	70	77	1
OS06G0494100	TRIUR3_23639	75	75	1
OS06G0494400	TRIUR3_31547	69	84	0
OS06G0495100	TRIUR3_31547	71	26	0
OS06G0495500	TRIUR3_17937	74	73	1
OS06G0495700	TRIUR3_21505	63	52	1
OS06G0496000	TRIUR3_14380	24	55	1
OS06G0496400	TRIUR3_14379	35	36	1
OS06G0496800	TRIUR3_05878	62	76	0
OS06G0497200	TRIUR3_05460	52	52	1
OS06G0497200	TRIUR3_15017	42	29	1
OS06G0497350	TRIUR3_05459	74	74	1
OS06G0497500	TRIUR3_28996	10	64	1
OS06G0497600	TRIUR3_08381	46	17	1
OS06G0498400	TRIUR3_03484	59	64	0
OS06G0498500	TRIUR3_22308	27	58	1
OS06G0498500	TRIUR3_22309	48	69	1
OS06G0498800	TRIUR3_30085	62	50	1
OS06G0498900	TRIUR3_01341	70	44	1
OS06G0499000	TRIUR3_21095	48	30	1
OS06G0499301	TRIUR3_34331	53	74	1
OS06G0499500	TRIUR3_00803	66	66	1
OS06G0499500	TRIUR3_29900	64	61	1
OS06G0499900	TRIUR3_27772	67	73	1
OS06G0500700	TRIUR3_07808	60	60	1
OS06G0501900	TRIUR3_10294	47	71	0
OS06G0502800	TRIUR3_24835	61	40	0
OS06G0502800	TRIUR3_35227	67	34	0
OS06G0502900	TRIUR3_31233	61	83	1
OS06G0503400	TRIUR3_31025	64	72	1
OS06G0503800	TRIUR3_20568	20	16	0
OS06G0503800	TRIUR3_28620	6	12	0
OS06G0503900	TRIUR3_33124	42	44	0
OS06G0505100	TRIUR3_13902	44	9	0
OS06G0505302	TRIUR3_13902	65	33	0
OS06G0505400	TRIUR3_21178	74	75	1
OS06G0505400	TRIUR3_25312	69	73	1
OS06G0505700	TRIUR3_30249	83	46	1
OS06G0506000	TRIUR3_19459	54	60	1
OS06G0506100	TRIUR3_23697	80	81	1
OS06G0506200	TRIUR3_23696	41	42	1
OS06G0507300	TRIUR3_11932	20	10	1
OS06G0507300	TRIUR3_11934	18	14	1
OS06G0507300	TRIUR3_16309	20	10	1
OS06G0507300	TRIUR3_23750	21	10	1
OS06G0507300	TRIUR3_23751	12	9	1
OS06G0507300	TRIUR3_27896	21	7	1
OS06G0507300	TRIUR3_30241	21	10	1
OS06G0507300	TRIUR3_30412	21	8	1
OS06G0507300	TRIUR3_30462	1	3	1
OS06G0507300	TRIUR3_34202	22	10	1
OS06G0507400	TRIUR3_25714	90	89	0
OS06G0507400	TRIUR3_25715	72	89	0
OS06G0507900	TRIUR3_19555	57	44	1
OS06G0509600	TRIUR3_23756	37	48	1
OS06G0509900	TRIUR3_00975	41	40	0
OS06G0509900	TRIUR3_17356	41	41	0
OS06G0509900	TRIUR3_22469	39	39	0
OS06G0517700	TRIUR3_00975	39	41	0
OS06G0517700	TRIUR3_17356	34	38	0
OS06G0517700	TRIUR3_22469	36	39	0
OS06G0520600	TRIUR3_09646	22	22	1
OS06G0521000	TRIUR3_23009	18	41	1
OS06G0521200	TRIUR3_21985	43	43	1
OS06G0521200	TRIUR3_22167	44	45	1
OS06G0521200	TRIUR3_29936	35	27	1
OS06G0521300	TRIUR3_12723	52	57	1
OS06G0521400	TRIUR3_21985	60	61	1
OS06G0521400	TRIUR3_22167	60	62	1
OS06G0521400	TRIUR3_29936	48	37	1
OS06G0521500	TRIUR3_21985	50	52	1
OS06G0521500	TRIUR3_22167	48	50	1
OS06G0521500	TRIUR3_29936	39	31	1
OS06G0521900	TRIUR3_29221	28	9	0
OS06G0522100	TRIUR3_29221	38	8	0
OS06G0522300	TRIUR3_21985	56	58	1
OS06G0522300	TRIUR3_22167	57	60	1
OS06G0522300	TRIUR3_29936	43	34	1
OS06G0523300	TRIUR3_08782	63	68	0
OS06G0523400	TRIUR3_08783	76	84	1
OS06G0523900	TRIUR3_14134	62	75	0
OS06G0523900	TRIUR3_31034	67	76	0
OS06G0524300	TRIUR3_31206	63	72	1
OS06G0524400	TRIUR3_12271	35	48	1
OS06G0524700	TRIUR3_04150	51	43	0
OS06G0526100	TRIUR3_19004	15	50	1
OS06G0526400	TRIUR3_18714	58	58	1
OS06G0526466	TRIUR3_18714	41	28	1
OS06G0526600	TRIUR3_18715	87	28	1
OS06G0526700	TRIUR3_28387	49	55	1
OS06G0526800	TRIUR3_28387	54	55	1
OS06G0527100	TRIUR3_30887	75	80	1
OS06G0527201	TRIUR3_14242	69	79	1
OS06G0527300	TRIUR3_30887	51	23	1
OS06G0527500	TRIUR3_14242	72	42	1
OS06G0527800	TRIUR3_18714	59	61	1
OS06G0528300	TRIUR3_18714	60	62	1
OS06G0528600	TRIUR3_24054	55	56	1
OS06G0529800	TRIUR3_24055	71	68	1
OS06G0529900	TRIUR3_28460	45	53	1
OS06G0530200	TRIUR3_14212	77	61	1
OS06G0530300	TRIUR3_14211	20	15	1
OS06G0530400	TRIUR3_14210	74	39	1
OS06G0530700	TRIUR3_08627	71	74	1
OS06G0531000	TRIUR3_20131	58	68	1
OS06G0531200	TRIUR3_20130	86	90	1
OS06G0531400	TRIUR3_26771	66	60	1
OS06G0531600	TRIUR3_28389	81	68	1
OS06G0531900	TRIUR3_16783	72	83	1
OS06G0534200	TRIUR3_33108	48	54	1
OS06G0535100	TRIUR3_16053	68	74	0
OS06G0535200	TRIUR3_04790	42	54	1
OS06G0535300	TRIUR3_14738	31	67	1
OS06G0535300	TRIUR3_28391	43	48	1
OS06G0535300	TRIUR3_33571	65	68	1
OS06G0535333	TRIUR3_15421	80	20	1
OS06G0535400	TRIUR3_27102	39	74	1
OS06G0537500	TRIUR3_27897	39	51	1
OS06G0537600	TRIUR3_09939	59	60	1
OS06G0538000	TRIUR3_16327	92	92	0
OS06G0538200	TRIUR3_16326	46	39	1
OS06G0538400	TRIUR3_16325	27	41	1
OS06G0538900	TRIUR3_30811	65	79	1
OS06G0539500	TRIUR3_30098	41	56	1
OS06G0539700	TRIUR3_34436	46	20	1
OS06G0541600	TRIUR3_28771	28	7	0
OS06G0542100	TRIUR3_32682	56	52	1
OS06G0542200	TRIUR3_15197	56	55	1
OS06G0542300	TRIUR3_15198	42	79	1
OS06G0542701	TRIUR3_02924	53	34	1
OS06G0542701	TRIUR3_31389	56	43	1
OS06G0543200	TRIUR3_34985	54	56	1
OS06G0543400	TRIUR3_27512	58	65	1
OS06G0545900	TRIUR3_15824	45	39	0
OS06G0546500	TRIUR3_12829	64	63	1
OS06G0547400	TRIUR3_30336	79	73	0
OS06G0548000	TRIUR3_21520	82	87	1
OS06G0548100	TRIUR3_21521	46	78	1
OS06G0548150	TRIUR3_23144	29	58	1
OS06G0548200	TRIUR3_19956	70	71	1
OS06G0548350	TRIUR3_23144	28	60	1
OS06G0548800	TRIUR3_02464	42	67	1
OS06G0548800	TRIUR3_20212	62	64	1
OS06G0549300	TRIUR3_03445	64	61	1
OS06G0549300	TRIUR3_18788	45	43	1
OS06G0549525	TRIUR3_10597	45	54	1
OS06G0549600	TRIUR3_19920	62	62	1
OS06G0549600	TRIUR3_23726	56	61	1
OS06G0549600	TRIUR3_25862	70	73	1
OS06G0549600	TRIUR3_28181	30	59	1
OS06G0549600	TRIUR3_34400	46	51	1
OS06G0549666	TRIUR3_20213	48	52	1
OS06G0549900	TRIUR3_10596	52	72	1
OS06G0551400	TRIUR3_24954	94	94	1
OS06G0551500	TRIUR3_11316	56	53	1
OS06G0552000	TRIUR3_11318	35	28	0
OS06G0552300	TRIUR3_11319	81	53	1
OS06G0552400	TRIUR3_32876	61	76	1
OS06G0552900	TRIUR3_23989	85	86	1
OS06G0553100	TRIUR3_24476	25	25	0
OS06G0553200	TRIUR3_20400	60	48	1
OS06G0553800	TRIUR3_03076	23	26	0
OS06G0553800	TRIUR3_03077	43	39	0
OS06G0554700	TRIUR3_02932	52	25	1
OS06G0554800	TRIUR3_02933	82	84	1
OS06G0554800	TRIUR3_02934	82	88	1
OS06G0555101	TRIUR3_02935	66	73	1
OS06G0555400	TRIUR3_02936	88	58	0
OS06G0555500	TRIUR3_02937	76	60	1
OS06G0556101	TRIUR3_23827	25	65	1
OS06G0556101	TRIUR3_25239	27	71	1
OS06G0556300	TRIUR3_02301	28	27	1
OS06G0556300	TRIUR3_04823	33	34	1
OS06G0556300	TRIUR3_09536	32	36	1
OS06G0556300	TRIUR3_09538	28	31	1
OS06G0556300	TRIUR3_10687	31	37	1
OS06G0556300	TRIUR3_14060	23	38	1
OS06G0556300	TRIUR3_30525	35	36	1
OS06G0556600	TRIUR3_07085	59	74	1
OS06G0556600	TRIUR3_25214	44	71	1
OS06G0557100	TRIUR3_27788	63	70	1
OS06G0557200	TRIUR3_05212	27	46	1
OS06G0557400	TRIUR3_15584	52	52	1
OS06G0558700	TRIUR3_29673	64	28	1
OS06G0558766	TRIUR3_29673	76	23	1
OS06G0559400	TRIUR3_22632	30	35	1
OS06G0559500	TRIUR3_22633	58	74	1
OS06G0559900	TRIUR3_08490	73	77	1
OS06G0559900	TRIUR3_24533	67	71	1
OS06G0560000	TRIUR3_08489	74	74	1
OS06G0560000	TRIUR3_24532	57	63	1
OS06G0560300	TRIUR3_32198	39	28	1
OS06G0560400	TRIUR3_34812	59	42	1
OS06G0560700	TRIUR3_33443	60	55	1
OS06G0561000	TRIUR3_27642	80	44	1
OS06G0561200	TRIUR3_33893	74	76	1
OS06G0562200	TRIUR3_18938	45	81	1
OS06G0562300	TRIUR3_30118	40	39	1
OS06G0562600	TRIUR3_12690	85	91	1
OS06G0562600	TRIUR3_18198	92	90	1
OS06G0562700	TRIUR3_32087	74	22	1
OS06G0563000	TRIUR3_30787	84	82	1
OS06G0563300	TRIUR3_28576	92	30	1
OS06G0563900	TRIUR3_19860	61	85	1
OS06G0564400	TRIUR3_14790	75	56	1
OS06G0564500	TRIUR3_14790	82	86	1
OS06G0564700	TRIUR3_14790	82	82	1
OS06G0564800	TRIUR3_06121	92	22	1
OS06G0564800	TRIUR3_12267	92	26	1
OS06G0565000	TRIUR3_19076	61	71	1
OS06G0565100	TRIUR3_19077	35	63	1
OS06G0565300	TRIUR3_26020	70	55	1
OS06G0565900	TRIUR3_24148	90	48	1
OS06G0566100	TRIUR3_27648	86	56	1
OS06G0566300	TRIUR3_33178	42	46	1
OS06G0566500	TRIUR3_31167	36	32	1
OS06G0567000	TRIUR3_10889	76	81	1
OS06G0567000	TRIUR3_24651	89	86	1
OS06G0567200	TRIUR3_25546	67	87	1
OS06G0567433	TRIUR3_25547	56	78	1
OS06G0568000	TRIUR3_13364	98	61	1
OS06G0568101	TRIUR3_14665	34	20	1
OS06G0568200	TRIUR3_13365	98	98	1
OS06G0568600	TRIUR3_19324	60	66	1
OS06G0568600	TRIUR3_30716	59	65	1
OS06G0569500	TRIUR3_19324	60	67	1
OS06G0569500	TRIUR3_30716	61	67	1
