Gene stable ID	Amborella trichopoda gene stable ID	% identity	Amborella trichopoda % identity	Orthology confidence [0 low, 1 high]
OS06G0642500	AMTR_s00039p00172950	21	29	0
OS06G0642500	AMTR_s00047p00229550	15	37	0
OS06G0642500	AMTR_s00166p00058240	24	26	0
OS06G0642500	AMTR_s00174p00032480	27	32	0
OS06G0642500	AMTR_s00181p00022280	18	28	0
OS06G0642500	AMTR_s00181p00023870	22	28	0
OS06G0642500	AMTR_s01717p00007060	25	27	0
OS06G0642500	AMTR_s03082p00000960	24	29	0
OS06G0642500	AMTR_s04578p00001390	21	32	0
OS06G0642900	AMTR_s00036p00118350	56	57	1
OS06G0642900	AMTR_s00070p00034220	35	53	1
OS06G0643000	AMTR_s00107p00113580	12	52	1
OS06G0643000	AMTR_s00107p00116090	31	41	1
OS06G0643100	AMTR_s00002p00168080	83	83	1
OS06G0643300	AMTR_s00036p00206680	85	86	1
OS06G0643500	AMTR_s00044p00134830	42	39	1
OS06G0643600	AMTR_s00046p00171520	54	56	1
OS06G0643700	AMTR_s00033p00203190	48	55	1
OS06G0643800	AMTR_s00033p00204130	48	8	0
OS06G0643900	AMTR_s00033p00208170	73	68	1
OS06G0644100	AMTR_s00033p00201990	60	60	0
OS06G0644200	AMTR_s00033p00195690	84	86	0
OS06G0644500	AMTR_s00033p00182370	65	66	1
OS06G0644600	AMTR_s00025p00209980	64	66	1
OS06G0644700	AMTR_s00033p00176860	64	64	1
OS06G0644800	AMTR_s00033p00178090	47	30	1
OS06G0645400	AMTR_s00036p00173790	73	53	0
OS06G0645500	AMTR_s00033p00175500	29	35	1
OS06G0645600	AMTR_s00033p00166660	36	38	0
OS06G0645600	AMTR_s00033p00167500	46	44	0
OS06G0645600	AMTR_s00045p00194650	19	46	0
OS06G0645700	AMTR_s00078p00132750	68	2	1
OS06G0645800	AMTR_s00078p00132750	52	22	1
OS06G0645901	AMTR_s00078p00132750	37	6	1
OS06G0646000	AMTR_s00033p00159870	57	57	1
OS06G0646400	AMTR_s00026p00186490	36	25	1
OS06G0646500	AMTR_s00022p00252000	60	54	1
OS06G0647100	AMTR_s00019p00070230	40	41	0
OS06G0647400	AMTR_s00086p00173170	58	61	0
OS06G0648500	AMTR_s00065p00206240	21	17	1
OS06G0648500	AMTR_s00072p00021800	10	46	1
OS06G0649000	AMTR_s00065p00201230	32	38	1
OS06G0649500	AMTR_s00065p00194240	67	66	1
OS06G0649700	AMTR_s00065p00173110	57	58	1
OS06G0649800	AMTR_s00065p00208780	44	48	1
OS06G0649900	AMTR_s00065p00210290	65	66	0
OS06G0650600	AMTR_s00065p00212630	74	75	1
OS06G0650800	AMTR_s00019p00034010	34	60	0
OS06G0650800	AMTR_s00019p00038520	72	70	0
OS06G0650800	AMTR_s00019p00039340	36	61	0
OS06G0650900	AMTR_s00019p00050520	30	29	0
OS06G0651000	AMTR_s00011p00221520	32	18	1
OS06G0651100	AMTR_s00011p00221520	26	26	1
OS06G0651300	AMTR_s00019p00051400	14	25	1
OS06G0651600	AMTR_s00137p00010410	71	78	1
OS06G0652000	AMTR_s00065p00022170	66	54	1
OS06G0652100	AMTR_s00045p00177740	5	46	1
OS06G0652100	AMTR_s00045p00177770	24	39	1
OS06G0652200	AMTR_s00019p00084530	47	30	1
OS06G0652300	AMTR_s00103p00102630	53	57	0
OS06G0652400	AMTR_s00103p00102630	73	75	0
OS06G0652550	AMTR_s00019p00134390	45	16	1
OS06G0653000	AMTR_s00019p00142280	54	61	1
OS06G0653000	AMTR_s00088p00066300	38	66	1
OS06G0653100	AMTR_s00019p00136590	37	56	0
OS06G0653200	AMTR_s00019p00143370	27	28	1
OS06G0653800	AMTR_s00066p00161070	75	75	0
OS06G0653900	AMTR_s00013p00046010	93	93	0
OS06G0654000	AMTR_s00019p00164720	29	36	1
OS06G0654300	AMTR_s00019p00177820	87	11	1
OS06G0654400	AMTR_s00019p00190490	34	44	1
OS06G0654600	AMTR_s00019p00191440	31	42	1
OS06G0655100	AMTR_s00019p00193890	52	78	1
OS06G0655500	AMTR_s00019p00203560	41	38	1
OS06G0656000	AMTR_s00025p00245990	38	42	1
OS06G0656000	AMTR_s00028p00205610	19	38	1
OS06G0656000	AMTR_s00028p00206870	12	42	1
OS06G0656000	AMTR_s00028p00206910	19	39	1
OS06G0656000	AMTR_s00028p00208270	15	43	1
OS06G0656000	AMTR_s00028p00208360	9	24	1
OS06G0656300	AMTR_s00019p00209400	33	36	1
OS06G0656500	AMTR_s00019p00213640	64	67	0
OS06G0656800	AMTR_s00019p00223190	30	21	1
OS06G0657500	AMTR_s00022p00238000	27	38	1
OS06G0658400	AMTR_s00003p00270420	36	38	1
OS06G0658900	AMTR_s00019p00233430	58	58	1
OS06G0659200	AMTR_s00019p00239490	66	14	1
OS06G0659300	AMTR_s00019p00240770	65	69	1
OS06G0659400	AMTR_s00019p00245310	32	50	1
OS06G0659500	AMTR_s00019p00245840	64	45	1
OS06G0660200	AMTR_s00019p00250330	57	58	1
OS06G0660400	AMTR_s00019p00252330	38	52	1
OS06G0660700	AMTR_s00095p00114240	63	69	1
OS06G0660800	AMTR_s00131p00083660	50	11	1
OS06G0661400	AMTR_s00025p00161520	73	34	1
OS06G0661600	AMTR_s00044p00107380	67	66	0
OS06G0661700	AMTR_s00025p00165460	42	38	1
OS06G0661800	AMTR_s00025p00168820	54	56	1
OS06G0661900	AMTR_s00025p00172530	57	61	1
OS06G0662000	AMTR_s00025p00173210	91	90	1
OS06G0662200	AMTR_s00025p00186880	13	25	1
OS06G0663000	AMTR_s00025p00206890	45	41	1
OS06G0663100	AMTR_s00025p00208060	36	19	1
OS06G0663200	AMTR_s00025p00212270	64	58	1
OS06G0663400	AMTR_s00025p00215680	64	67	1
OS06G0663500	AMTR_s00019p00235390	17	23	1
OS06G0663500	AMTR_s00106p00144050	17	21	1
OS06G0663600	AMTR_s00025p00220480	47	34	1
OS06G0663800	AMTR_s00032p00221170	40	49	0
OS06G0663900	AMTR_s00065p00072280	45	50	1
OS06G0664100	AMTR_s00059p00137420	59	18	0
OS06G0664200	AMTR_s00033p00231560	62	69	1
OS06G0664300	AMTR_s00032p00189440	65	67	1
OS06G0664400	AMTR_s00111p00111440	40	39	1
OS06G0664800	AMTR_s00094p00028710	38	35	1
OS06G0665100	AMTR_s00032p00212660	77	77	1
OS06G0665200	AMTR_s00002p00090370	45	27	0
OS06G0665400	AMTR_s00032p00208090	38	39	1
OS06G0665500	AMTR_s00062p00185230	56	54	1
OS06G0665800	AMTR_s00032p00241570	68	68	1
OS06G0665900	AMTR_s00032p00240160	28	28	1
OS06G0666100	AMTR_s00032p00241350	44	46	1
OS06G0666500	AMTR_s00004p00252760	40	41	1
OS06G0666600	AMTR_s00032p00242890	73	64	1
OS06G0666600	AMTR_s00039p00217390	75	73	1
OS06G0667200	AMTR_s00001p00270400	34	38	1
OS06G0667500	AMTR_s00062p00187560	77	38	1
OS06G0667600	AMTR_s00032p00204040	68	69	1
OS06G0669275	AMTR_s00106p00100050	50	9	1
OS06G0669400	AMTR_s00106p00108310	86	85	1
OS06G0669600	AMTR_s00106p00086320	64	15	1
OS06G0669700	AMTR_s00001p00261430	54	45	1
OS06G0669800	AMTR_s00032p00098300	58	63	1
OS06G0670000	AMTR_s00032p00122530	58	58	1
OS06G0670300	AMTR_s00044p00042560	30	23	1
OS06G0670400	AMTR_s00032p00149770	38	32	1
OS06G0670500	AMTR_s00032p00149770	42	42	1
OS06G0671000	AMTR_s00007p00171250	54	54	0
OS06G0671150	AMTR_s00032p00076650	34	34	1
OS06G0671150	AMTR_s00174p00064310	29	27	1
OS06G0671150	AMTR_s00174p00065990	33	36	1
OS06G0671700	AMTR_s00007p00245730	26	57	0
OS06G0671700	AMTR_s00032p00034370	74	24	0
OS06G0671800	AMTR_s00032p00036450	41	21	1
OS06G0671900	AMTR_s00084p00089400	93	94	0
OS06G0674800	AMTR_s00155p00037840	29	11	1
OS06G0675200	AMTR_s00092p00146700	34	34	1
OS06G0675600	AMTR_s00092p00142980	42	40	1
OS06G0675700	AMTR_s00092p00134420	55	57	1
OS06G0676000	AMTR_s00092p00132440	65	74	1
OS06G0676600	AMTR_s00092p00128890	55	56	1
OS06G0676700	AMTR_s00092p00134420	54	57	1
OS06G0677000	AMTR_s00092p00125490	33	37	1
OS06G0677300	AMTR_s00092p00120720	53	48	1
OS06G0677400	AMTR_s00092p00163100	61	60	1
OS06G0677500	AMTR_s00033p00228890	43	42	0
OS06G0677600	AMTR_s00029p00228490	49	36	1
OS06G0677700	AMTR_s00155p00079840	52	51	1
OS06G0677800	AMTR_s00092p00072950	66	61	1
OS06G0678200	AMTR_s00092p00100450	65	65	1
OS06G0678650	AMTR_s00033p00224700	67	5	0
OS06G0678651	AMTR_s00033p00224700	56	5	0
OS06G0678700	AMTR_s00033p00224700	38	6	0
OS06G0678800	AMTR_s00037p00216460	77	77	1
OS06G0679100	AMTR_s00033p00201110	0	0	0
OS06G0679100	AMTR_s00033p00201170	20	36	0
OS06G0679100	AMTR_s00111p00073020	53	16	0
OS06G0679400	AMTR_s00037p00177500	31	25	1
OS06G0679500	AMTR_s00001p00171620	62	61	1
OS06G0679700	AMTR_s02876p00008560	20	53	1
OS06G0679800	AMTR_s00062p00172210	24	56	1
OS06G0680500	AMTR_s00062p00050250	57	54	1
OS06G0680700	AMTR_s00062p00048540	60	62	1
OS06G0680900	AMTR_s00046p00173420	33	47	1
OS06G0680900	AMTR_s00046p00173940	38	36	1
OS06G0680900	AMTR_s00046p00174470	39	34	1
OS06G0681200	AMTR_s00004p00269370	29	37	0
OS06G0681300	AMTR_s00067p00100470	19	10	1
OS06G0681600	AMTR_s00037p00030970	57	59	1
OS06G0681700	AMTR_s00067p00159670	58	59	1
OS06G0682700	AMTR_s00005p00241450	51	48	1
OS06G0682700	AMTR_s00005p00243190	23	53	1
OS06G0682700	AMTR_s00089p00087710	17	51	1
OS06G0682700	AMTR_s00089p00089760	52	48	1
OS06G0682800	AMTR_s00037p00070040	32	6	1
OS06G0682900	AMTR_s00115p00145400	60	68	1
OS06G0683000	AMTR_s00125p00062940	43	47	0
OS06G0683100	AMTR_s00011p00221520	32	34	1
OS06G0683200	AMTR_s00098p00115780	56	66	1
OS06G0683300	AMTR_s00110p00104310	30	30	0
OS06G0683400	AMTR_s00234p00014000	50	54	1
OS06G0683400	AMTR_s00234p00015090	47	36	1
OS06G0683500	AMTR_s00108p00128900	26	22	1
OS06G0683950	AMTR_s00003p00270250	32	33	1
OS06G0684000	AMTR_s00003p00269890	56	63	1
OS06G0684000	AMTR_s00003p00270010	63	67	1
OS06G0685100	AMTR_s00066p00182490	55	55	1
OS06G0685300	AMTR_s00148p00064940	61	61	1
OS06G0685700	AMTR_s00148p00046020	54	52	1
OS06G0685700	AMTR_s00155p00082980	53	46	1
OS06G0686400	AMTR_s00002p00228410	35	29	1
OS06G0686500	AMTR_s00175p00027370	61	59	1
OS06G0686600	AMTR_s00046p00044470	47	54	1
OS06G0687000	AMTR_s00200p00021070	20	22	1
OS06G0687100	AMTR_s00200p00019350	62	62	0
OS06G0687400	AMTR_s00049p00231960	85	48	1
OS06G0687450	AMTR_s00174p00049820	67	64	1
OS06G0687500	AMTR_s00051p00211030	43	29	1
OS06G0687600	AMTR_s00051p00191940	41	45	1
OS06G0687700	AMTR_s00001p00107630	92	50	1
OS06G0687700	AMTR_s00129p00006940	71	53	1
OS06G0687700	AMTR_s00129p00016230	67	56	1
OS06G0687700	AMTR_s00129p00023250	68	50	1
OS06G0687700	AMTR_s00129p00026530	85	50	1
OS06G0687700	AMTR_s00800p00008920	66	52	1
OS06G0687700	AMTR_s01321p00004050	64	49	1
OS06G0687700	AMTR_s02293p00000090	51	40	1
OS06G0687800	AMTR_s00074p00139810	83	83	1
OS06G0687900	AMTR_s00035p00158100	56	13	1
OS06G0688100	AMTR_s00022p00154500	37	41	1
OS06G0688200	AMTR_s00019p00151500	33	59	0
OS06G0688200	AMTR_s00019p00152080	35	62	0
OS06G0688200	AMTR_s00052p00109070	32	37	0
OS06G0688200	AMTR_s00052p00111370	30	34	0
OS06G0688200	AMTR_s00104p00129530	29	32	0
OS06G0688300	AMTR_s00019p00151500	18	30	0
OS06G0688300	AMTR_s00019p00152080	16	26	0
OS06G0688300	AMTR_s00052p00109070	27	29	0
OS06G0688300	AMTR_s00052p00111370	24	24	0
OS06G0688300	AMTR_s00104p00129530	19	20	0
OS06G0689600	AMTR_s00043p00100060	29	21	1
OS06G0690200	AMTR_s00043p00100060	29	25	1
OS06G0690700	AMTR_s00006p00237340	57	71	1
OS06G0690900	AMTR_s00002p00251730	36	39	1
OS06G0691000	AMTR_s00167p00024400	40	37	1
OS06G0691100	AMTR_s00077p00176570	45	41	1
OS06G0691200	AMTR_s00010p00113630	63	66	1
OS06G0691400	AMTR_s00002p00075740	55	61	0
OS06G0691600	AMTR_s00008p00068860	33	35	1
OS06G0692800	AMTR_s00131p00054800	27	46	1
OS06G0693000	AMTR_s00043p00100060	30	25	1
OS06G0693200	AMTR_s00009p00261870	28	44	1
OS06G0693200	AMTR_s00328p00014720	53	54	1
OS06G0693300	AMTR_s00007p00238780	21	32	1
OS06G0693300	AMTR_s00019p00256940	21	30	1
OS06G0693500	AMTR_s00019p00227240	59	59	1
OS06G0693600	AMTR_s00019p00227240	32	11	1
OS06G0693700	AMTR_s00328p00009820	42	41	1
OS06G0694000	AMTR_s00019p00230710	76	79	1
OS06G0694100	AMTR_s00019p00231050	46	44	1
OS06G0694300	AMTR_s00061p00035580	41	49	1
OS06G0694500	AMTR_s00019p00236430	63	60	1
OS06G0694600	AMTR_s00019p00236380	37	36	1
OS06G0694800	AMTR_s00019p00236310	52	54	1
OS06G0695200	AMTR_s00144p00031900	38	37	1
OS06G0695300	AMTR_s00144p00031900	39	37	1
OS06G0695400	AMTR_s00144p00031900	37	36	1
OS06G0695500	AMTR_s00144p00031900	36	38	1
OS06G0695600	AMTR_s00019p00239960	30	31	0
OS06G0695800	AMTR_s00019p00241340	53	70	1
OS06G0695900	AMTR_s00019p00242060	41	32	1
OS06G0696400	AMTR_s00019p00242980	57	59	1
OS06G0696400	AMTR_s00019p00243410	56	52	1
OS06G0696400	AMTR_s00062p00016540	56	57	1
OS06G0696400	AMTR_s00062p00020460	56	58	1
OS06G0696400	AMTR_s00062p00021100	40	61	1
OS06G0696500	AMTR_s00062p00010610	18	19	1
OS06G0696500	AMTR_s00337p00012920	16	26	1
OS06G0696600	AMTR_s00019p00242980	57	57	1
OS06G0696600	AMTR_s00019p00243410	55	51	1
OS06G0696600	AMTR_s00062p00016540	57	57	1
OS06G0696600	AMTR_s00062p00020460	57	58	1
OS06G0696600	AMTR_s00062p00021100	39	58	1
OS06G0697000	AMTR_s00019p00242980	60	61	1
OS06G0697000	AMTR_s00019p00243410	58	54	1
OS06G0697000	AMTR_s00062p00016540	60	61	1
OS06G0697000	AMTR_s00062p00020460	61	63	1
OS06G0697000	AMTR_s00062p00021100	43	65	1
OS06G0697200	AMTR_s00062p00113470	72	75	1
OS06G0697400	AMTR_s00070p00019820	69	61	1
OS06G0697500	AMTR_s00006p00267180	34	41	1
OS06G0697500	AMTR_s00019p00244450	38	43	1
OS06G0697500	AMTR_s00019p00244640	22	41	1
OS06G0697500	AMTR_s00019p00244740	24	37	1
OS06G0697500	AMTR_s00019p00244830	40	44	1
OS06G0697600	AMTR_s00006p00267180	33	39	1
OS06G0697600	AMTR_s00019p00244450	39	44	1
OS06G0697600	AMTR_s00019p00244640	22	42	1
OS06G0697600	AMTR_s00019p00244740	25	38	1
OS06G0697600	AMTR_s00019p00244830	40	44	1
OS06G0698300	AMTR_s00019p00246010	74	74	1
OS06G0698300	AMTR_s00086p00163690	71	72	1
OS06G0698600	AMTR_s00019p00249410	58	57	1
OS06G0698674	AMTR_s00030p00196280	63	59	1
OS06G0698674	AMTR_s00175p00055150	65	61	1
OS06G0698748	AMTR_s00019p00249670	26	22	1
OS06G0698785	AMTR_s00019p00251520	32	9	1
OS06G0698859	AMTR_s00029p00219930	57	56	1
OS06G0698900	AMTR_s00019p00253580	41	34	0
OS06G0699100	AMTR_s00045p00105550	19	30	1
OS06G0699100	AMTR_s00045p00105700	9	8	1
OS06G0699100	AMTR_s00045p00106450	29	15	1
OS06G0699100	AMTR_s01004p00003660	11	22	1
OS06G0699100	AMTR_s01004p00010660	18	22	1
OS06G0699100	AMTR_s03703p00003920	11	25	1
OS06G0699200	AMTR_s00019p00253780	60	56	1
OS06G0699400	AMTR_s00082p00114430	85	84	1
OS06G0699500	AMTR_s00025p00154170	70	70	0
OS06G0699600	AMTR_s00025p00156240	17	19	1
OS06G0699700	AMTR_s00025p00157290	64	23	1
OS06G0699800	AMTR_s00025p00161520	56	45	1
OS06G0699900	AMTR_s00006p00242820	70	72	0
OS06G0699900	AMTR_s00057p00212890	54	71	0
OS06G0699900	AMTR_s00057p00213330	10	62	0
OS06G0700000	AMTR_s00025p00169730	68	68	1
OS06G0700300	AMTR_s00025p00171390	27	30	1
OS06G0700500	AMTR_s00025p00172530	61	64	1
OS06G0701100	AMTR_s00068p00116790	65	94	1
OS06G0701200	AMTR_s00202p00022860	70	69	1
OS06G0701300	AMTR_s00025p00182260	72	49	0
OS06G0701400	AMTR_s00025p00182570	76	75	1
OS06G0702100	AMTR_s00025p00196500	33	31	1
OS06G0702500	AMTR_s00025p00197440	70	70	1
OS06G0702600	AMTR_s00025p00198750	60	51	1
OS06G0702700	AMTR_s00025p00199310	48	56	1
OS06G0702800	AMTR_s00025p00207560	33	28	1
OS06G0703500	AMTR_s00019p00235390	15	29	1
OS06G0703500	AMTR_s00106p00144050	15	26	1
OS06G0703600	AMTR_s00024p00240890	11	51	0
OS06G0703600	AMTR_s00024p00240910	54	65	0
OS06G0703800	AMTR_s00025p00223440	62	55	0
OS06G0703900	AMTR_s00025p00224230	41	45	1
OS06G0704000	AMTR_s00025p00224940	14	20	1
OS06G0704100	AMTR_s00025p00226120	52	44	1
OS06G0704200	AMTR_s00025p00231300	53	44	1
OS06G0704300	AMTR_s00025p00231520	36	35	1
OS06G0704400	AMTR_s00006p00243540	6	32	1
OS06G0704500	AMTR_s00025p00231840	7	14	1
OS06G0704500	AMTR_s00025p00231860	34	23	1
OS06G0704600	AMTR_s00006p00259220	70	70	1
OS06G0704700	AMTR_s00025p00232880	61	70	1
OS06G0704800	AMTR_s00024p00251760	32	32	1
OS06G0704800	AMTR_s00024p00251990	6	34	1
OS06G0704800	AMTR_s00079p00078710	42	34	1
OS06G0704900	AMTR_s00029p00223280	77	62	1
OS06G0705000	AMTR_s00001p00268440	38	52	0
OS06G0705000	AMTR_s00029p00228900	49	51	0
OS06G0705100	AMTR_s00024p00252900	46	42	1
OS06G0705300	AMTR_s00099p00097640	35	32	1
OS06G0705300	AMTR_s00127p00016340	6	33	1
OS06G0705350	AMTR_s00099p00072730	16	31	1
OS06G0705400	AMTR_s00025p00111520	30	31	1
OS06G0705400	AMTR_s00044p00213430	33	34	1
OS06G0705400	AMTR_s00044p00213670	30	30	1
OS06G0705400	AMTR_s00044p00214770	36	36	1
OS06G0705600	AMTR_s00024p00147790	46	43	1
OS06G0705600	AMTR_s00024p00148850	45	42	1
OS06G0705600	AMTR_s00024p00149600	44	41	1
OS06G0705700	AMTR_s00024p00147790	49	47	1
OS06G0705700	AMTR_s00024p00148850	47	45	1
OS06G0705700	AMTR_s00024p00149600	44	44	1
OS06G0706100	AMTR_s00024p00147790	46	45	1
OS06G0706100	AMTR_s00024p00148850	45	44	1
OS06G0706100	AMTR_s00024p00149600	42	43	1
OS06G0707000	AMTR_s00006p00157810	35	38	1
OS06G0707000	AMTR_s00006p00165990	34	34	1
OS06G0707100	AMTR_s00006p00126430	56	55	0
OS06G0707100	AMTR_s00059p00184310	19	57	0
OS06G0707100	AMTR_s00059p00185260	32	59	0
OS06G0707200	AMTR_s00006p00157810	35	37	1
OS06G0707200	AMTR_s00006p00165990	38	37	1
OS06G0708000	AMTR_s00024p00247370	73	67	0
OS06G0708100	AMTR_s00024p00239120	61	46	1
OS06G0708200	AMTR_s00096p00115410	1	2	1
OS06G0708300	AMTR_s00011p00228520	70	70	0
OS06G0708500	AMTR_s00029p00245680	73	80	0
OS06G0708600	AMTR_s00011p00257240	72	77	0
OS06G0708700	AMTR_s00011p00257880	47	51	1
OS06G0708832	AMTR_s00027p00231240	56	62	1
OS06G0708832	AMTR_s00069p00134710	57	58	1
OS06G0708900	AMTR_s00011p00259480	47	18	0
OS06G0709000	AMTR_s00027p00231240	50	60	1
OS06G0709000	AMTR_s00069p00134710	50	56	1
OS06G0709100	AMTR_s00011p00260020	54	59	1
OS06G0710300	AMTR_s00011p00263350	42	38	1
OS06G0710500	AMTR_s00011p00263530	29	31	1
OS06G0710700	AMTR_s00011p00264170	51	48	1
OS06G0710700	AMTR_s00011p00264480	17	49	1
OS06G0710700	AMTR_s00011p00264530	18	50	1
OS06G0710700	AMTR_s00011p00264700	15	44	1
OS06G0710800	AMTR_s00025p00142780	51	60	1
OS06G0711200	AMTR_s00002p00017020	12	9	1
OS06G0711600	AMTR_s00002p00017020	50	81	1
OS06G0711700	AMTR_s00048p00227370	34	26	1
OS06G0711800	AMTR_s00002p00229990	49	47	1
OS06G0711900	AMTR_s00002p00228410	24	26	1
OS06G0712200	AMTR_s00001p00271730	41	47	1
OS06G0712300	AMTR_s00001p00197780	42	61	1
OS06G0712400	AMTR_s00001p00199010	40	37	0
OS06G0712500	AMTR_s00001p00190810	67	44	1
OS06G0712700	AMTR_s00001p00217560	50	49	1
OS06G0712700	AMTR_s00066p00109320	45	46	1
OS06G0712800	AMTR_s00001p00185010	56	27	1
OS06G0712900	AMTR_s00133p00086360	60	64	1
OS06G0713000	AMTR_s00001p00215760	32	40	0
OS06G0713100	AMTR_s00001p00207300	74	67	1
OS06G0713800	AMTR_s00010p00102390	54	57	1
OS06G0714000	AMTR_s00027p00245660	73	80	1
OS06G0714100	AMTR_s00182p00034980	70	66	1
OS06G0714200	AMTR_s00018p00240170	71	76	1
OS06G0714500	AMTR_s00027p00200690	73	79	1
OS06G0714800	AMTR_s00048p00032230	26	24	1
OS06G0715000	AMTR_s00095p00174400	43	45	1
OS06G0715100	AMTR_s00007p00113150	56	55	1
OS06G0715400	AMTR_s00009p00248720	52	53	1
OS06G0715500	AMTR_s00041p00203840	62	62	1
OS06G0715600	AMTR_s00041p00194980	58	58	1
OS06G0715700	AMTR_s00041p00190400	65	67	1
OS06G0716100	AMTR_s00017p00209650	35	36	1
OS06G0716100	AMTR_s00041p00168770	38	34	1
OS06G0716100	AMTR_s00041p00169040	34	31	1
OS06G0716200	AMTR_s00041p00164900	42	49	0
OS06G0716700	AMTR_s00041p00161550	80	79	1
OS06G0716800	AMTR_s00152p00031760	47	44	1
OS06G0717100	AMTR_s00055p00019700	52	46	1
OS06G0717200	AMTR_s00055p00012250	56	54	1
OS06G0717300	AMTR_s00044p00161060	45	47	1
OS06G0717300	AMTR_s00858p00008400	31	46	1
OS06G0717400	AMTR_s00001p00157430	57	56	1
OS06G0717600	AMTR_s00001p00161410	34	42	1
OS06G0717800	AMTR_s00001p00136050	78	78	1
OS06G0717900	AMTR_s00001p00126200	43	45	0
OS06G0718100	AMTR_s00001p00270650	61	63	1
OS06G0718400	AMTR_s00006p00255320	35	33	1
OS06G0720500	AMTR_s00056p00085520	63	12	1
OS06G0721800	AMTR_s00006p00255320	36	31	1
OS06G0722300	AMTR_s00056p00085520	63	12	1
OS06G0722650	AMTR_s00056p00085520	63	12	1
OS06G0724100	AMTR_s00084p00172980	52	63	1
OS06G0724200	AMTR_s00062p00112400	32	30	1
OS06G0724300	AMTR_s00057p00150120	66	62	1
OS06G0724300	AMTR_s00061p00155550	61	73	1
OS06G0724400	AMTR_s00001p00142230	59	60	1
OS06G0724500	AMTR_s00001p00141440	40	39	1
OS06G0724600	AMTR_s00001p00140760	45	54	0
OS06G0724700	AMTR_s00001p00163820	78	14	1
OS06G0725000	AMTR_s00001p00174820	53	63	1
OS06G0725300	AMTR_s00001p00240270	34	41	1
OS06G0725400	AMTR_s00001p00240340	66	69	1
OS06G0725500	AMTR_s00001p00234650	30	29	1
OS06G0725700	AMTR_s00001p00234650	30	30	1
OS06G0725800	AMTR_s00001p00234650	27	27	1
OS06G0725900	AMTR_s00001p00232760	86	82	1
OS06G0726100	AMTR_s00001p00243300	64	62	0
OS06G0726100	AMTR_s00001p00243570	34	52	0
OS06G0726100	AMTR_s00001p00243680	31	62	0
OS06G0726100	AMTR_s00001p00243780	68	66	0
OS06G0726100	AMTR_s00001p00244170	28	66	0
OS06G0726100	AMTR_s00001p00244240	23	38	0
OS06G0726100	AMTR_s00079p00183520	14	46	0
OS06G0726200	AMTR_s00001p00243300	63	62	0
OS06G0726200	AMTR_s00001p00243570	35	55	0
OS06G0726200	AMTR_s00001p00243680	30	60	0
OS06G0726200	AMTR_s00001p00243780	69	66	0
OS06G0726200	AMTR_s00001p00244170	27	65	0
OS06G0726200	AMTR_s00001p00244240	23	38	0
OS06G0726200	AMTR_s00079p00183520	15	48	0
OS06G0726300	AMTR_s00001p00242720	45	49	1
OS06G0726400	AMTR_s00001p00048980	66	66	1
OS06G0726600	AMTR_s00001p00045520	71	70	1
OS06G0726800	AMTR_s00001p00032080	54	52	1
OS06G0726900	AMTR_s00001p00030110	48	28	1
OS06G0727200	AMTR_s00001p00022550	78	78	1
OS06G0727200	AMTR_s00001p00024160	84	84	1
OS06G0727300	AMTR_s00007p00049440	51	65	1
OS06G0727900	AMTR_s00044p00166030	30	36	1
OS06G0728000	AMTR_s00044p00160130	59	60	1
OS06G0728200	AMTR_s00044p00156360	21	22	1
OS06G0728800	AMTR_s00044p00098420	79	11	1
OS06G0728902	AMTR_s00044p00098420	66	7	1
OS06G0729300	AMTR_s00044p00049370	70	65	1
OS06G0729500	AMTR_s00029p00086500	26	23	0
OS06G0729650	AMTR_s00029p00083110	76	73	1
OS06G0729900	AMTR_s00029p00081790	32	29	1
OS06G0730200	AMTR_s00029p00053440	54	16	1
OS06G0730300	AMTR_s00029p00024320	52	49	1
OS06G0730600	AMTR_s00171p00062850	66	64	1
OS06G0730600	AMTR_s00171p00064430	64	68	1
OS06G0730800	AMTR_s00171p00065800	43	50	1
OS06G0730900	AMTR_s00009p00232070	69	70	1
OS06G0731100	AMTR_s00140p00029580	45	4	1
OS06G0731200	AMTR_s00009p00092310	66	59	0
OS06G0731400	AMTR_s00039p00118150	41	32	1
OS06G0731600	AMTR_s00009p00253500	48	27	1
OS06G0731700	AMTR_s00009p00266680	47	27	1
OS06G0731800	AMTR_s00009p00267500	47	38	1
OS06G0731800	AMTR_s00029p00237540	48	43	1
OS06G0731900	AMTR_s00171p00031600	60	52	1
OS06G0731950	AMTR_s00115p00072410	41	4	1
OS07G0100200	AMTR_s00149p00021030	84	87	0
OS07G0100500	AMTR_s00029p00218490	6	17	1
OS07G0100500	AMTR_s00029p00218570	14	27	1
OS07G0100500	AMTR_s00050p00185180	7	19	1
OS07G0100600	AMTR_s00029p00214340	65	65	1
OS07G0100600	AMTR_s00029p00215100	62	59	1
OS07G0100800	AMTR_s00029p00192090	73	70	1
OS07G0101000	AMTR_s00029p00185120	51	54	0
OS07G0101200	AMTR_s00010p00259780	52	50	1
OS07G0101400	AMTR_s00012p00261580	61	62	1
OS07G0101500	AMTR_s00012p00259090	60	64	1
OS07G0101800	AMTR_s00149p00097070	21	28	1
OS07G0102000	AMTR_s00037p00201510	47	29	1
OS07G0102100	AMTR_s00016p00241830	50	49	0
OS07G0102300	AMTR_s00062p00176270	54	56	1
OS07G0102400	AMTR_s00062p00114880	70	70	1
OS07G0102500	AMTR_s00169p00025570	37	41	1
